date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-02-23,77,192,98,3280515,72
2024-02-24,61,130,90,1985580,60
2024-02-25,60,75,46,1139620,43
2024-02-26,46,96,72,1247225,40
2024-02-27,41,89,68,1018505,39
2024-02-28,53,105,71,1254180,48
2024-02-29,50,59,53,547930,42
2024-03-01,46,114,76,1522240,32
2024-03-02,67,180,126,2652340,67
2024-03-03,68,78,48,1220950,45
2024-03-04,38,102,67,747190,31
2024-03-05,36,108,76,1269000,32
2024-03-06,48,71,78,519370,43
2024-03-07,47,88,72,854870,46
2024-03-08,33,114,82,1607150,31
2024-03-09,59,163,76,2936910,52
2024-03-10,48,99,67,1564450,41
2024-03-11,62,87,62,846645,51
2024-03-12,49,72,72,850915,41
2024-03-13,49,121,94,891720,46
2024-03-14,60,171,112,2190730,58
2024-03-15,81,132,93,2058960,67
2024-03-16,101,192,109,3437837,80
2024-03-17,64,109,64,1811390,54
2024-03-18,37,102,63,1424430,36
2024-03-19,46,124,69,2066390,45
2024-03-20,48,88,51,1548330,48
2024-03-21,60,86,62,1134700,58
2024-03-22,56,145,82,2389705,56
2024-03-23,60,199,105,4233820,60
2024-03-24,44,123,73,2099120,44
2024-03-25,32,122,79,1796930,31
2024-03-26,37,123,88,1917020,37
2024-03-27,25,73,47,867570,24
2024-03-28,46,87,65,1460980,43
2024-03-29,49,134,90,2207420,48
2024-03-30,61,205,96,3831700,61
2024-03-31,29,106,63,1582838,28
2024-04-01,46,65,46,998630,32
2024-04-02,28,37,25,669500,24
2024-04-03,12,21,17,135760,12
2024-04-04,13,21,14,401560,13
2024-04-05,32,66,33,1074770,32
2024-04-06,24,74,42,1641190,24
2024-04-07,33,68,49,1208500,28
2024-04-08,9,20,14,208450,9
2024-04-09,15,27,19,474200,14
2024-04-10,13,29,20,340600,12
2024-04-11,14,25,21,266200,14
2024-04-12,19,80,42,1510880,19
2024-04-13,17,79,36,1800800,17
2024-04-14,32,51,47,1166850,24
2024-04-15,11,25,21,419660,11
2024-04-16,27,68,40,788550,18
2024-04-17,7,20,13,261570,7
2024-04-18,18,38,42,848160,18
2024-04-19,22,75,40,1203000,22
2024-04-20,66,138,75,1946037,66
2024-04-21,34,58,51,1156900,34
2024-04-22,8,13,9,220450,8
2024-04-23,5,11,7,94350,5
2024-04-24,20,26,21,105350,13
2024-04-25,9,12,8,69600,7
2024-04-26,18,42,19,1075500,18
2024-04-27,22,48,23,1100400,22
2024-04-28,55,108,69,1394800,54
2024-04-29,13,27,14,589070,13
2024-04-30,2,4,2,0,2
2024-05-01,6,11,6,83250,6
2024-05-02,55,103,73,563900,53
2024-05-03,65,141,76,1721015,63
2024-05-04,52,103,65,789835,51
2024-05-05,38,72,39,926070,38
2024-05-06,4,6,4,15510,4
2024-05-07,3,5,3,6050,3
2024-05-08,4,14,5,144650,4
2024-05-09,6,41,24,527450,6
2024-05-10,26,150,77,1993163,23
2024-05-11,17,54,27,422613,17
2024-05-12,3,5,4,33623,3
2024-05-13,3,10,3,50270,3
2024-05-14,10,47,28,617700,10
2024-05-15,12,15,12,144210,12
2024-05-16,10,15,11,88550,10
2024-05-17,2,3,2,71600,2
2024-05-18,61,171,112,2058720,61
2024-05-19,8,57,32,764050,8
2024-05-20,6,9,6,55000,6
2024-05-21,6,15,13,177650,6
2024-05-22,1,4,1,26400,1
