date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-03-02,71,194,130,2769700,71
2024-03-03,73,86,52,1266950,50
2024-03-04,45,73,51,950640,37
2024-03-05,38,110,75,1287660,34
2024-03-06,51,68,59,623320,46
2024-03-07,59,107,85,1176690,58
2024-03-08,47,129,94,1736330,45
2024-03-09,70,178,86,3210710,63
2024-03-10,50,100,68,1590300,43
2024-03-11,63,88,62,839495,52
2024-03-12,57,85,60,1087735,49
2024-03-13,55,142,100,1510140,52
2024-03-14,78,165,112,1928880,59
2024-03-15,76,131,91,1898730,62
2024-03-16,108,209,117,3776590,87
2024-03-17,66,106,68,1636730,57
2024-03-18,55,129,79,2128160,53
2024-03-19,52,122,69,2088190,43
2024-03-20,51,114,71,1977700,50
2024-03-21,63,118,81,1649850,60
2024-03-22,62,169,88,2880445,62
2024-03-23,71,225,99,4701160,71
2024-03-24,57,143,64,2525670,53
2024-03-25,38,131,69,2134850,34
2024-03-26,41,146,96,2373420,40
2024-03-27,23,75,51,896410,23
2024-03-28,49,109,76,1869460,46
2024-03-29,51,152,93,2617020,50
2024-03-30,60,213,95,3913090,60
2024-03-31,30,108,65,1742868,30
2024-04-01,44,65,44,1055730,30
2024-04-02,26,30,23,614300,22
2024-04-03,11,18,16,139960,11
2024-04-04,18,35,20,1043760,18
2024-04-05,45,110,60,1873000,45
2024-04-06,31,99,51,2266820,31
2024-04-07,35,73,51,1445950,30
2024-04-08,18,32,23,736250,18
2024-04-09,20,68,40,1203800,19
2024-04-10,17,34,23,428450,15
2024-04-11,23,44,31,827670,23
2024-04-12,25,111,54,2000030,25
2024-04-13,17,74,36,1731100,17
2024-04-14,37,61,52,1410200,29
2024-04-15,17,35,27,820760,17
2024-04-16,31,65,44,917550,22
2024-04-17,7,20,13,261570,7
2024-04-18,22,46,46,988210,22
2024-04-19,22,46,30,546600,22
2024-04-20,64,133,73,2047187,64
2024-04-21,36,57,53,1157300,36
2024-04-22,20,57,35,1099070,20
2024-04-23,11,22,13,261840,11
2024-04-24,15,35,19,661970,15
2024-04-25,15,21,13,279210,12
2024-04-26,19,44,21,1053820,19
2024-04-27,21,46,23,1005100,21
2024-04-28,52,99,65,958350,51
2024-04-29,16,30,17,674090,16
2024-04-30,6,12,6,135520,6
2024-05-01,7,11,7,60170,7
2024-05-02,56,105,74,594260,54
2024-05-03,65,136,75,1609915,63
2024-05-04,60,127,74,1342755,59
2024-05-05,38,72,39,926070,38
2024-05-06,5,8,5,79310,5
2024-05-07,3,5,3,6050,3
2024-05-08,4,14,5,144650,4
2024-05-09,6,41,24,527450,6
2024-05-10,30,156,81,2096763,27
2024-05-11,20,67,30,638983,20
2024-05-12,3,5,4,33623,3
2024-05-13,6,12,4,70430,4
2024-05-14,11,50,30,653260,11
2024-05-15,12,17,13,164370,12
2024-05-16,10,15,11,88550,10
2024-05-17,3,5,3,110100,3
2024-05-18,71,191,123,2564120,71
2024-05-19,10,61,34,896450,10
2024-05-20,6,9,6,55000,6
2024-05-21,7,16,14,189750,7
2024-05-22,8,17,8,171050,8
2024-05-23,5,104,39,1139950,5
2024-05-24,4,7,4,206050,4
2024-05-25,21,71,29,1122987,21
2024-05-26,10,47,22,435800,10
2024-05-27,18,19,18,216700,18
2024-05-28,3,4,3,55110,3
2024-05-29,6,3,2,36370,2
2024-05-30,0,2,1,30320,0
