date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-07-23,44,86,56,1088910,44
2024-07-24,34,81,55,801220,33
2024-07-25,56,85,59,1198180,51
2024-07-26,68,185,96,2561937,68
2024-07-27,81,223,93,3487023,81
2024-07-28,81,227,124,2618964,74
2024-07-29,52,107,58,1521984,50
2024-07-30,59,116,70,1368870,53
2024-07-31,43,94,54,933940,40
2024-08-01,100,245,122,3424004,94
2024-08-02,72,184,82,2423480,69
2024-08-03,89,280,107,3794000,88
2024-08-04,46,162,70,2135880,44
2024-08-05,60,129,56,1598177,52
2024-08-06,58,127,63,1563411,55
2024-08-07,63,135,80,1495570,58
2024-08-08,48,87,53,1380614,47
2024-08-09,73,176,91,2507953,68
2024-08-10,98,239,108,3702564,91
2024-08-11,108,252,149,3589783,100
2024-08-12,82,214,91,3468743,78
2024-08-13,79,184,98,2963257,68
2024-08-14,55,149,102,1803267,53
2024-08-15,52,126,80,1586147,52
2024-08-16,64,162,87,2268251,65
2024-08-17,43,140,70,2012967,43
2024-08-18,34,105,67,1537547,34
2024-08-19,53,91,58,1495167,45
2024-08-20,26,62,41,752880,26
2024-08-21,27,67,63,694360,24
2024-08-22,30,118,82,1695140,28
2024-08-23,32,136,63,2002168,31
2024-08-24,42,124,58,1530405,42
2024-08-25,34,97,95,1073680,32
2024-08-26,33,93,86,1281560,30
2024-08-27,49,82,87,912830,49
2024-08-28,29,100,82,1133000,27
2024-08-29,38,72,79,886870,37
2024-08-30,35,63,34,643650,32
2024-08-31,33,91,47,1091370,33
2024-09-01,32,112,61,1943240,27
2024-09-02,17,36,21,527100,17
2024-09-03,24,43,29,485250,24
2024-09-04,30,69,45,699110,30
2024-09-05,45,80,57,2070650,44
2024-09-06,43,78,67,790200,43
2024-09-07,29,98,47,1400580,29
2024-09-08,30,77,35,983700,28
2024-09-09,14,51,38,857880,14
2024-09-10,10,31,13,222800,10
2024-09-11,41,63,41,322130,38
2024-09-12,49,110,70,803610,48
2024-09-13,62,98,82,1056600,55
2024-09-14,95,145,83,2002021,77
2024-09-15,71,159,88,1987631,70
2024-09-16,19,75,40,1288080,18
2024-09-17,34,87,44,754550,30
2024-09-18,12,37,18,283200,12
2024-09-19,19,40,22,453520,16
2024-09-20,57,84,61,876040,56
2024-09-21,43,88,63,1651980,39
2024-09-22,31,87,38,1151170,32
2024-09-23,11,39,22,279560,11
2024-09-24,28,19,15,151800,15
2024-09-25,42,72,52,489740,42
2024-09-26,45,82,64,529980,43
2024-09-27,47,76,47,1033990,41
2024-09-28,52,104,64,1377270,52
2024-09-29,19,53,38,890900,19
2024-09-30,15,17,27,301784,10
2024-10-01,13,60,54,1020984,11
2024-10-02,7,18,10,218124,7
2024-10-03,6,10,6,315674,5
2024-10-04,30,51,36,736684,30
2024-10-05,14,52,15,510550,15
2024-10-06,15,18,14,320620,14
2024-10-07,7,9,8,98420,7
2024-10-08,8,11,8,30800,8
2024-10-09,6,9,6,30800,6
2024-10-10,15,30,14,661040,14
2024-10-11,10,21,9,443372,8
2024-10-12,27,62,29,1110116,26
2024-10-13,13,40,18,931056,13
2024-10-14,5,10,5,303370,5
2024-10-15,6,13,6,359710,6
2024-10-16,4,19,7,7260,4
2024-10-17,2,4,2,132200,2
2024-10-18,6,14,6,220950,6
2024-10-19,13,22,13,545000,13
2024-10-20,5,24,7,216600,6
