date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-11-14,97,238,135,3704139,96
2025-11-15,90,253,126,4818305,89
2025-11-16,96,193,109,3924840,86
2025-11-17,101,176,120,3384740,84
2025-11-18,68,163,110,2654160,64
2025-11-19,77,173,115,3052036,73
2025-11-20,85,185,125,2841236,76
2025-11-21,107,212,118,3742635,104
2025-11-22,104,242,146,5200032,96
2025-11-23,95,241,137,4957071,91
2025-11-24,86,165,94,2535005,75
2025-11-25,73,174,122,2427430,70
2025-11-26,55,138,107,1853105,54
2025-11-27,88,131,105,2093960,85
2025-11-28,77,161,117,2782285,76
2025-11-29,69,230,127,4727256,67
2025-11-30,75,136,73,2374550,61
2025-12-01,128,121,84,1717165,59
2025-12-02,43,138,99,1829205,43
2025-12-03,44,122,95,1790244,44
2025-12-04,36,155,90,2122220,34
2025-12-05,48,160,83,3063840,48
2025-12-06,56,174,91,4406766,56
2025-12-07,34,99,60,1621710,32
2025-12-08,46,103,60,1586870,33
2025-12-09,33,125,87,1696410,32
2025-12-10,27,64,47,835670,25
2025-12-11,28,97,76,1608090,28
2025-12-12,49,134,84,2619914,44
2025-12-13,50,152,90,3137150,50
2025-12-14,26,121,74,2158030,26
2025-12-15,35,91,69,1517230,29
2025-12-16,40,94,73,1234710,40
2025-12-17,29,49,44,463155,27
2025-12-18,39,69,55,905401,39
2025-12-19,20,63,45,1099700,20
2025-12-20,37,89,41,2238118,36
2025-12-21,19,50,34,956230,19
2025-12-22,37,47,39,697870,26
2025-12-23,34,91,72,1435020,33
2025-12-24,18,59,51,779080,18
2025-12-25,31,56,42,636570,29
2025-12-26,46,130,79,2012758,37
2025-12-27,57,171,96,2889658,47
2025-12-28,38,110,57,2423465,36
2025-12-29,36,117,51,3420876,36
2025-12-30,18,73,44,1994461,18
2025-12-31,53,156,92,4410594,46
2026-01-01,28,96,52,2736880,24
2026-01-02,33,96,56,2324290,30
2026-01-03,27,85,53,2145775,25
2026-01-04,4,13,8,284250,4
2026-01-05,11,28,11,644441,11
2026-01-06,5,12,26,146256,4
2026-01-07,15,50,32,1291275,15
2026-01-08,12,26,32,656910,11
2026-01-09,15,71,56,1132010,15
2026-01-10,17,78,25,1341800,16
2026-01-11,19,62,22,1253642,19
2026-01-12,8,21,9,338260,8
2026-01-13,6,41,24,539000,6
2026-01-14,17,20,15,207130,15
2026-01-15,19,52,34,598070,19
2026-01-16,12,51,30,603460,12
2026-01-17,21,36,41,819984,21
2026-01-18,16,29,37,394500,15
2026-01-19,5,17,46,304500,5
2026-01-20,5,16,9,204380,4
2026-01-21,2,9,6,169030,2
2026-01-22,3,4,3,205980,3
2026-01-23,17,81,39,1338370,17
2026-01-24,15,57,27,573210,13
2026-01-25,9,27,12,456280,9
2026-01-26,6,12,6,168398,6
2026-01-27,4,75,40,1082830,4
2026-01-28,12,35,25,979580,12
2026-01-29,3,38,20,560560,3
2026-01-30,8,44,18,732500,8
2026-01-31,15,36,18,530530,15
2026-02-01,4,33,11,568700,4
2026-02-02,1,2,2,30800,1
2026-02-03,2,64,34,891000,2
2026-02-04,1,2,1,28600,1
2026-02-05,2,8,22,114400,1
2026-02-06,1,10,23,211200,1
2026-02-07,18,102,43,1891690,18
2026-02-08,3,6,3,89100,3
2026-02-09,2,32,17,542900,2
2026-02-10,4,38,35,526284,4
2026-02-11,6,8,5,404660,5
2026-02-12,1,3,2,130680,1
