date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-01-20,61,106,76,1333814,52
2025-01-21,58,125,89,1762832,56
2025-01-22,39,58,49,627870,39
2025-01-23,47,74,59,697980,43
2025-01-24,57,144,90,2299068,56
2025-01-25,45,117,63,2039830,44
2025-01-26,44,135,84,2102000,43
2025-01-27,47,104,73,1262680,43
2025-01-28,38,74,55,837820,34
2025-01-29,38,111,69,1294260,38
2025-01-30,52,107,72,1424080,50
2025-01-31,38,98,65,1485150,37
2025-02-01,48,101,57,1930850,34
2025-02-02,34,75,54,1330885,34
2025-02-03,33,98,70,1394550,30
2025-02-04,34,97,58,1203630,33
2025-02-05,39,57,40,911750,37
2025-02-06,38,48,42,515650,37
2025-02-07,39,108,65,1610710,39
2025-02-08,52,105,73,2040070,51
2025-02-09,49,124,78,2554680,49
2025-02-10,39,109,78,1859415,37
2025-02-11,39,56,59,1090840,34
2025-02-12,30,53,69,941424,28
2025-02-13,27,65,75,830614,26
2025-02-14,29,55,55,773210,29
2025-02-15,37,106,61,1904730,37
2025-02-16,44,98,81,1499800,28
2025-02-17,27,59,67,1023980,27
2025-02-18,29,50,51,798520,28
2025-02-19,37,49,57,415820,36
2025-02-20,31,119,87,1703830,29
2025-02-21,36,82,61,833970,34
2025-02-22,37,145,85,3166560,36
2025-02-23,32,86,57,2008900,32
2025-02-24,38,92,63,1358140,32
2025-02-25,20,101,92,1588690,20
2025-02-26,20,42,62,414860,18
2025-02-27,16,26,38,260970,14
2025-02-28,24,78,67,1141140,22
2025-03-01,47,64,39,1290270,32
2025-03-02,49,153,112,1841150,49
2025-03-03,17,28,18,348960,14
2025-03-04,22,44,43,432090,22
2025-03-05,24,79,53,947360,24
2025-03-06,21,57,42,831510,19
2025-03-07,25,73,50,875560,25
2025-03-08,23,105,51,2131990,23
2025-03-09,21,95,50,1416500,21
2025-03-10,25,55,44,816380,19
2025-03-11,14,31,35,439190,11
2025-03-12,17,38,23,447884,16
2025-03-13,21,34,23,628670,19
2025-03-14,30,93,69,1275110,30
2025-03-15,31,78,36,1689150,31
2025-03-16,41,73,50,1535800,26
2025-03-17,23,44,45,641510,22
2025-03-18,15,27,21,167490,12
2025-03-19,14,31,18,520518,13
2025-03-20,33,97,52,1415691,32
2025-03-21,33,89,51,1305980,33
2025-03-22,34,70,36,1344900,34
2025-03-23,22,57,44,744160,21
2025-03-24,15,49,40,819520,14
2025-03-25,18,36,22,449190,17
2025-03-26,18,93,43,1253630,18
2025-03-27,43,62,52,471370,42
2025-03-28,20,50,24,454450,20
2025-03-29,24,61,29,954000,24
2025-03-30,42,68,43,769410,42
2025-03-31,10,15,11,458700,9
2025-04-01,20,28,11,334600,6
2025-04-02,8,35,28,417500,7
2025-04-03,4,9,6,123400,4
2025-04-04,17,38,20,65560,17
2025-04-05,9,27,11,506200,9
2025-04-06,1,7,3,82800,1
2025-04-07,9,15,8,205260,7
2025-04-08,8,16,11,273450,8
2025-04-09,7,22,10,399300,7
2025-04-10,4,7,5,122500,4
2025-04-11,7,14,8,297100,7
2025-04-12,47,106,70,1590400,47
2025-04-13,45,89,53,1216800,45
2025-04-14,5,7,6,257000,5
2025-04-15,11,82,40,1031650,10
2025-04-16,16,47,25,521600,5
2025-04-17,5,8,6,154440,5
2025-04-18,5,37,16,589600,5
2025-04-19,10,34,14,596500,10
2025-04-20,1,4,2,46700,1
