date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-07-07,47,98,80,1475825,43
2026-07-08,65,124,89,1679530,55
2026-07-09,74,132,90,1973527,73
2026-07-10,86,172,111,2103210,78
2026-07-11,104,291,132,4347054,102
2026-07-12,60,146,76,2166359,52
2026-07-13,41,71,58,973580,36
2026-07-14,55,77,61,1287975,49
2026-07-15,49,72,59,808088,47
2026-07-16,54,155,101,2189097,49
2026-07-17,81,129,70,1975403,60
2026-07-18,125,252,126,5314826,110
2026-07-19,97,275,120,4338703,97
2026-07-20,44,103,51,1544409,42
2026-07-21,37,71,55,1053214,35
2026-07-22,41,117,63,1395740,36
2026-07-23,38,62,41,785494,30
2026-07-24,46,115,63,1608798,43
2026-07-25,85,216,96,3761223,80
2026-07-26,88,198,81,2393379,71
2026-07-27,60,144,88,1698050,55
2026-07-28,50,145,77,1994855,47
2026-07-29,50,129,74,1714386,47
2026-07-30,48,122,55,1682437,44
2026-07-31,68,192,108,2754574,61
2026-08-01,146,311,142,5293751,111
2026-08-02,74,177,90,2563329,64
2026-08-03,84,138,73,1797620,64
2026-08-04,91,138,84,1686611,70
2026-08-05,61,137,80,1471542,56
2026-08-06,48,116,70,1808808,47
2026-08-07,64,199,97,2196705,59
2026-08-08,83,237,100,4190405,79
2026-08-09,67,267,114,4921130,63
2026-08-10,62,171,78,3366409,56
2026-08-11,76,181,70,3285419,61
2026-08-12,61,192,83,3967570,57
2026-08-13,56,185,68,3622610,56
2026-08-14,57,154,60,3045090,56
2026-08-15,31,93,49,1787660,29
2026-08-16,50,94,37,1400211,32
2026-08-17,57,107,55,1295140,47
2026-08-18,32,121,63,1349980,31
2026-08-19,26,62,42,681610,26
2026-08-20,24,69,35,1077120,24
2026-08-21,45,105,40,1302830,34
2026-08-22,60,171,76,2316499,54
2026-08-23,41,149,106,1978205,41
2026-08-24,39,91,67,1174165,32
2026-08-25,29,94,70,1398105,29
2026-08-26,32,62,37,736780,31
2026-08-27,48,107,74,1433475,48
2026-08-28,47,92,80,1655005,39
2026-08-29,33,120,57,1822220,32
2026-08-30,20,51,25,815220,19
2026-08-31,13,25,18,171640,13
2026-09-01,49,25,34,217613,16
2026-09-02,17,34,43,325908,17
2026-09-03,24,117,79,1170263,23
2026-09-04,23,80,57,1014628,22
2026-09-05,55,132,64,1726904,54
2026-09-06,22,100,46,1269950,22
2026-09-07,22,60,42,414430,18
2026-09-08,21,87,72,1210490,19
2026-09-09,29,65,56,619620,29
2026-09-10,26,157,77,1779410,26
2026-09-11,16,83,51,1016510,16
2026-09-12,37,62,39,890400,37
2026-09-13,13,25,35,245100,13
2026-09-14,19,61,44,523000,19
2026-09-15,22,96,35,1134330,22
2026-09-16,33,75,44,757860,31
2026-09-17,14,117,60,1384640,14
2026-09-18,28,37,24,657466,23
2026-09-19,45,99,48,1532253,41
2026-09-20,46,123,52,2262777,41
2026-09-21,32,110,42,2702835,32
2026-09-22,20,65,28,1225670,20
2026-09-23,11,57,36,783420,10
2026-09-24,16,60,34,628860,14
2026-09-25,59,107,79,1356080,47
2026-09-26,11,64,35,778240,10
2026-09-27,11,65,55,996800,10
2026-09-28,4,21,8,94500,3
2026-09-29,8,35,16,391920,8
2026-09-30,4,42,27,155650,4
2026-10-01,8,58,26,761535,8
2026-10-02,6,47,26,650430,5
2026-10-03,14,87,35,1563080,14
2026-10-04,10,15,7,228930,6
2026-10-05,6,13,9,213895,4
