date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-04-11,31,69,55,1073640,31
2025-04-12,68,185,108,3491780,67
2025-04-13,71,135,76,2067260,66
2025-04-14,48,95,79,1239536,47
2025-04-15,39,137,69,2194890,38
2025-04-16,55,122,90,1922970,52
2025-04-17,35,92,76,1257940,35
2025-04-18,44,146,78,2331275,42
2025-04-19,82,167,109,2496130,80
2025-04-20,39,88,62,1279250,34
2025-04-21,41,113,76,1507610,36
2025-04-22,39,66,45,886110,36
2025-04-23,44,127,88,1668000,39
2025-04-24,36,116,83,1458060,35
2025-04-25,33,104,71,1450400,33
2025-04-26,47,119,69,2019530,46
2025-04-27,41,106,61,1927810,37
2025-04-28,36,87,60,1395680,34
2025-04-29,33,86,60,1429390,32
2025-04-30,33,113,76,1731270,33
2025-05-01,37,94,60,1592390,37
2025-05-02,44,105,80,1843340,43
2025-05-03,90,175,84,3496067,83
2025-05-04,68,193,95,3871256,67
2025-05-05,30,79,55,2111340,30
2025-05-06,17,32,16,521450,16
2025-05-07,16,36,41,532530,16
2025-05-08,28,82,69,1235070,23
2025-05-09,50,66,73,737280,50
2025-05-10,46,94,73,1406040,45
2025-05-11,14,29,17,343360,14
2025-05-12,23,49,45,562250,21
2025-05-13,16,59,43,635450,16
2025-05-14,25,39,27,601290,25
2025-05-15,30,75,46,840330,30
2025-05-16,38,140,78,2156210,38
2025-05-17,84,275,145,3926410,84
2025-05-18,28,90,57,1409150,27
2025-05-19,25,60,33,922650,23
2025-05-20,36,67,46,1220070,36
2025-05-21,34,58,57,545830,33
2025-05-22,32,58,37,479360,32
2025-05-23,40,116,67,1783728,40
2025-05-24,49,84,46,1381557,45
2025-05-25,25,81,52,1222376,25
2025-05-26,23,67,48,933246,23
2025-05-27,24,48,29,528580,24
2025-05-28,21,68,31,645360,21
2025-05-29,30,47,33,638040,28
2025-05-30,21,87,38,1299920,21
2025-05-31,25,54,51,1155530,25
2025-06-01,27,76,52,1142210,24
2025-06-02,21,72,43,733380,18
2025-06-03,25,42,32,671230,24
2025-06-04,5,13,12,104310,5
2025-06-05,10,60,42,534530,10
2025-06-06,9,55,36,714880,9
2025-06-07,22,101,42,1409150,22
2025-06-08,9,55,34,659440,9
2025-06-09,18,64,37,558580,17
2025-06-10,16,104,55,1114390,16
2025-06-11,18,32,21,132070,17
2025-06-12,30,89,60,825950,30
2025-06-13,11,39,33,560850,11
2025-06-14,17,48,22,904400,17
2025-06-15,17,67,41,749264,17
2025-06-16,12,62,32,735700,11
2025-06-17,5,5,5,37580,5
2025-06-18,16,72,43,639540,16
2025-06-19,42,102,69,957510,41
2025-06-20,12,55,30,903680,12
2025-06-21,20,38,20,862490,20
2025-06-22,8,169,83,2502130,8
2025-06-23,7,54,27,475490,7
2025-06-24,11,16,33,149010,11
2025-06-25,6,6,6,44070,6
2025-06-26,14,61,54,575670,12
2025-06-27,28,47,35,425340,27
2025-06-28,23,84,40,1082940,23
2025-06-29,7,37,29,445890,7
2025-06-30,5,78,39,829510,5
2025-07-01,13,12,12,77000,11
2025-07-02,6,58,26,729100,6
2025-07-03,5,39,30,343380,5
2025-07-04,3,6,3,119550,3
2025-07-05,10,25,11,323760,10
2025-07-06,5,5,5,38720,5
2025-07-07,7,7,7,53570,7
2025-07-08,5,5,5,40150,5
2025-07-09,1,15,4,0,1
2025-07-10,0,0,0,0,0
