date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-02-18,36,63,48,843990,35
2025-02-19,36,54,45,492820,35
2025-02-20,41,149,101,2148060,39
2025-02-21,47,104,84,1269200,44
2025-02-22,45,139,69,3390810,44
2025-02-23,48,131,80,2963035,48
2025-02-24,45,116,77,1860360,39
2025-02-25,32,123,94,2258530,30
2025-02-26,22,53,54,524074,21
2025-02-27,31,51,54,705570,28
2025-02-28,30,106,73,1727140,28
2025-03-01,90,88,51,1801820,45
2025-03-02,52,138,104,1306310,52
2025-03-03,35,44,33,481530,29
2025-03-04,33,56,39,693960,33
2025-03-05,38,75,60,832300,38
2025-03-06,34,84,59,1146490,32
2025-03-07,31,105,59,1691410,30
2025-03-08,34,80,42,2190930,34
2025-03-09,29,103,55,1748600,29
2025-03-10,55,88,68,1234310,42
2025-03-11,44,90,62,1276100,37
2025-03-12,45,90,55,1305954,43
2025-03-13,40,78,49,1308520,38
2025-03-14,48,132,88,1605550,47
2025-03-15,40,101,46,1908850,40
2025-03-16,47,81,56,1506660,31
2025-03-17,46,78,64,1242703,39
2025-03-18,26,51,38,724103,25
2025-03-19,19,42,26,852301,18
2025-03-20,38,113,59,1689461,37
2025-03-21,39,108,59,1586600,39
2025-03-22,41,91,45,1823980,40
2025-03-23,29,71,53,955730,28
2025-03-24,25,59,50,724570,23
2025-03-25,32,59,39,701980,31
2025-03-26,27,107,53,1390030,27
2025-03-27,47,79,65,700370,46
2025-03-28,28,68,48,616848,28
2025-03-29,39,117,62,2036530,39
2025-03-30,50,81,52,889310,50
2025-03-31,20,38,38,676394,19
2025-04-01,21,30,12,257800,7
2025-04-02,10,40,46,569100,9
2025-04-03,6,19,24,249460,6
2025-04-04,20,55,39,343600,20
2025-04-05,19,51,38,932350,19
2025-04-06,10,26,30,431200,10
2025-04-07,19,33,32,411760,14
2025-04-08,11,30,17,441450,11
2025-04-09,9,28,16,494100,9
2025-04-10,7,13,11,174640,7
2025-04-11,14,36,18,602000,14
2025-04-12,52,122,75,2001600,52
2025-04-13,53,114,85,1740700,53
2025-04-14,7,11,8,301000,6
2025-04-15,12,84,41,1070150,11
2025-04-16,19,52,28,587160,8
2025-04-17,6,9,7,115340,6
2025-04-18,11,48,22,771350,11
2025-04-19,57,91,61,1239120,55
2025-04-20,16,46,41,619550,16
2025-04-21,12,21,11,354800,10
2025-04-22,6,24,11,498620,6
2025-04-23,9,41,30,649660,9
2025-04-24,13,23,35,265060,12
2025-04-25,6,41,23,635950,6
2025-04-26,26,51,28,1026020,25
2025-04-27,21,32,23,748310,21
2025-04-28,18,61,35,1356520,18
2025-04-29,17,29,17,473022,17
2025-04-30,9,14,9,136180,9
2025-05-01,12,22,12,597100,12
2025-05-02,15,17,15,238360,15
2025-05-03,50,100,48,2036627,47
2025-05-04,35,90,38,1812686,35
2025-05-05,11,32,13,918350,11
2025-05-06,2,3,2,32780,2
2025-05-07,2,3,2,39380,2
2025-05-08,7,7,3,157180,3
2025-05-09,6,8,7,66100,6
2025-05-10,19,44,21,445260,18
2025-05-11,2,11,4,84830,2
2025-05-12,4,20,7,69840,3
2025-05-13,3,19,7,56760,3
2025-05-14,9,14,9,162160,9
2025-05-15,9,13,9,272050,9
2025-05-16,12,20,12,299580,12
2025-05-17,59,103,60,1211720,59
2025-05-18,3,4,2,52800,2
2025-05-19,2,9,3,197400,2
