date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-03-02,122,179,119,3594040,85
2026-03-03,114,161,110,2318166,73
2026-03-04,92,116,98,1563115,87
2026-03-05,87,127,101,1812357,86
2026-03-06,85,161,102,2433380,83
2026-03-07,96,165,105,3148040,96
2026-03-08,97,153,108,2659040,71
2026-03-09,77,101,84,1568670,68
2026-03-10,67,91,70,1706762,37
2026-03-11,41,101,68,1166382,38
2026-03-12,77,105,77,1782834,58
2026-03-13,69,147,91,2833601,63
2026-03-14,57,159,81,3414638,55
2026-03-15,63,150,94,2581866,62
2026-03-16,61,99,63,1393233,56
2026-03-17,53,150,94,2364074,50
2026-03-18,37,85,63,1413840,36
2026-03-19,53,106,82,2087010,52
2026-03-20,96,210,135,3773562,94
2026-03-21,74,180,87,3473632,71
2026-03-22,68,92,57,1209092,41
2026-03-23,57,115,80,1336141,53
2026-03-24,50,121,91,1553691,45
2026-03-25,55,106,89,1281612,51
2026-03-26,102,190,119,3633675,88
2026-03-27,75,171,83,2839250,62
2026-03-28,66,170,81,2887709,66
2026-03-29,50,124,64,2010950,50
2026-03-30,56,96,58,1429914,48
2026-03-31,27,73,56,1039480,27
2026-04-01,161,90,67,1188150,43
2026-04-02,33,61,41,966440,33
2026-04-03,40,115,76,1482480,35
2026-04-04,40,118,56,1879560,39
2026-04-05,40,71,43,744260,31
2026-04-06,35,96,57,1404230,33
2026-04-07,59,139,85,1983530,59
2026-04-08,43,133,100,1769847,39
2026-04-09,19,38,32,595486,19
2026-04-10,31,105,57,1206086,31
2026-04-11,40,98,57,1837850,40
2026-04-12,40,119,82,1769500,30
2026-04-13,33,123,89,1570670,27
2026-04-14,23,72,65,954070,23
2026-04-15,40,77,73,1474370,30
2026-04-16,27,96,76,1230653,25
2026-04-17,37,118,88,1751793,34
2026-04-18,88,189,133,2028723,87
2026-04-19,39,97,63,1369122,31
2026-04-20,28,133,86,1901930,28
2026-04-21,27,92,59,785177,24
2026-04-22,18,40,46,515890,18
2026-04-23,19,75,60,1151660,19
2026-04-24,18,82,59,1097260,18
2026-04-25,33,70,54,1369714,32
2026-04-26,16,91,64,1393530,15
2026-04-27,7,20,30,328330,7
2026-04-28,10,54,47,879054,10
2026-04-29,22,30,38,409330,14
2026-04-30,23,77,63,1114245,23
2026-05-01,91,63,38,1194780,31
2026-05-02,40,108,66,2131378,35
2026-05-03,54,131,85,2914458,53
2026-05-04,44,112,84,2657468,41
2026-05-05,22,60,55,1140658,22
2026-05-06,14,19,18,162580,13
2026-05-07,9,16,13,140110,9
2026-05-08,16,58,35,828897,15
2026-05-09,13,101,44,1656700,13
2026-05-10,26,27,17,441934,14
2026-05-11,11,51,29,624300,6
2026-05-12,29,130,68,1495200,28
2026-05-13,5,28,15,357600,5
2026-05-14,7,31,16,270200,7
2026-05-15,18,28,21,403670,18
2026-05-16,71,233,134,1268930,71
2026-05-17,35,95,55,1636160,22
2026-05-18,8,98,49,1059500,8
2026-05-19,9,48,28,443600,9
2026-05-20,5,25,14,116550,5
2026-05-21,9,31,17,213010,8
2026-05-22,5,39,23,580000,5
2026-05-23,39,105,52,2041947,35
2026-05-24,31,34,26,380570,19
2026-05-25,11,81,50,1117030,11
2026-05-26,9,16,15,118990,9
2026-05-27,9,32,21,133180,9
2026-05-28,14,56,37,491560,14
2026-05-29,21,107,55,1875580,18
2026-05-30,13,65,42,758440,13
2026-05-31,3,7,3,102300,3
2026-06-01,8,52,25,500500,5
