date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-07-02,54,121,89,1371930,53
2025-07-03,64,120,91,1353510,63
2025-07-04,57,89,59,1246440,54
2025-07-05,52,98,55,1666680,50
2025-07-06,62,115,71,1652395,43
2025-07-07,48,63,54,934070,44
2025-07-08,56,61,58,654010,49
2025-07-09,65,78,57,813940,41
2025-07-10,56,123,87,1463360,53
2025-07-11,64,97,69,1442925,60
2025-07-12,37,91,49,1479640,37
2025-07-13,56,86,54,1397770,49
2025-07-14,59,76,65,955120,58
2025-07-15,53,101,83,1314560,50
2025-07-16,57,111,84,1409100,52
2025-07-17,47,147,100,1509220,46
2025-07-18,43,83,58,1134370,40
2025-07-19,87,202,89,3158652,77
2025-07-20,65,205,88,3230006,65
2025-07-21,39,81,42,1139599,36
2025-07-22,47,72,47,990920,42
2025-07-23,45,79,51,1130091,45
2025-07-24,51,72,58,774689,49
2025-07-25,67,145,69,2277120,64
2025-07-26,61,185,71,2954640,60
2025-07-27,36,124,54,1810570,35
2025-07-28,49,99,48,1550758,39
2025-07-29,48,90,53,1444066,46
2025-07-30,33,64,40,615856,32
2025-07-31,42,119,56,1525870,41
2025-08-01,104,269,113,4418935,100
2025-08-02,79,196,89,3257077,72
2025-08-03,48,157,75,2257861,34
2025-08-04,37,54,36,677186,29
2025-08-05,27,68,36,1081346,26
2025-08-06,28,72,38,861190,28
2025-08-07,31,60,37,852050,30
2025-08-08,59,123,63,1787400,54
2025-08-09,67,140,75,2458231,64
2025-08-10,74,179,85,3262585,73
2025-08-11,55,116,56,2369756,53
2025-08-12,53,125,60,2767300,53
2025-08-13,69,146,67,2838134,65
2025-08-14,52,158,71,3543384,46
2025-08-15,37,105,42,2009510,37
2025-08-16,59,140,58,2132470,53
2025-08-17,26,82,31,1199660,26
2025-08-18,39,49,31,763200,21
2025-08-19,33,78,33,891670,26
2025-08-20,34,104,45,1502080,31
2025-08-21,13,46,25,650420,13
2025-08-22,25,24,19,481410,19
2025-08-23,58,103,63,1175090,57
2025-08-24,14,40,40,511060,14
2025-08-25,25,36,22,420041,22
2025-08-26,22,81,55,293110,22
2025-08-27,18,26,17,247240,16
2025-08-28,21,36,45,353070,20
2025-08-29,25,59,34,826650,17
2025-08-30,26,77,30,878780,26
2025-08-31,17,48,41,618040,16
2025-09-01,42,116,71,1333110,26
2025-09-02,19,66,42,757610,17
2025-09-03,30,91,54,973000,23
2025-09-04,18,78,64,748680,18
2025-09-05,20,38,42,549130,19
2025-09-06,36,73,38,914580,35
2025-09-07,19,61,43,884460,19
2025-09-08,23,86,48,1211680,19
2025-09-09,21,71,42,336500,21
2025-09-10,18,80,43,971200,18
2025-09-11,16,72,44,633150,16
2025-09-12,23,67,40,277749,21
2025-09-13,33,67,38,1095961,31
2025-09-14,21,91,46,817721,21
2025-09-15,21,44,55,395550,18
2025-09-16,34,105,73,961450,34
2025-09-17,21,70,59,726260,21
2025-09-18,17,56,58,463400,17
2025-09-19,23,68,43,870110,23
2025-09-20,24,83,44,559266,24
2025-09-21,17,29,38,318928,16
2025-09-22,24,85,48,551940,20
2025-09-23,17,44,47,527200,16
2025-09-24,44,81,65,541500,44
2025-09-25,44,94,68,952100,44
2025-09-26,34,76,71,892470,29
2025-09-27,32,41,32,587450,32
2025-09-28,8,12,8,69170,8
2025-09-29,8,10,8,190600,8
2025-09-30,0,0,0,0,0
