date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-02-22,47,140,71,3334590,46
2025-02-23,47,133,79,3007170,47
2025-02-24,44,114,76,1840230,38
2025-02-25,34,125,96,2279760,32
2025-02-26,23,54,55,529904,22
2025-02-27,38,57,61,768160,35
2025-02-28,32,107,75,1759290,30
2025-03-01,93,94,54,1987570,48
2025-03-02,55,144,107,1393850,55
2025-03-03,42,52,40,537600,36
2025-03-04,32,52,38,608050,32
2025-03-05,43,81,65,883010,43
2025-03-06,43,93,68,1209850,41
2025-03-07,33,109,61,1939910,32
2025-03-08,35,82,43,2285430,35
2025-03-09,29,100,55,1736200,29
2025-03-10,56,89,69,1250810,43
2025-03-11,45,92,63,1292820,38
2025-03-12,46,92,56,1314424,44
2025-03-13,41,79,50,1318530,39
2025-03-14,49,133,89,1616880,48
2025-03-15,43,109,49,2152250,43
2025-03-16,47,81,56,1507760,31
2025-03-17,48,80,66,1260303,41
2025-03-18,29,55,41,774703,28
2025-03-19,19,42,26,852301,18
2025-03-20,41,119,62,1953491,40
2025-03-21,41,112,61,1736200,41
2025-03-22,42,95,46,1907440,41
2025-03-23,32,77,56,1150290,31
2025-03-24,30,66,55,951640,28
2025-03-25,35,62,42,723650,34
2025-03-26,28,103,54,1282240,28
2025-03-27,49,81,67,714670,48
2025-03-28,30,71,50,643688,30
2025-03-29,41,121,64,2142510,41
2025-03-30,50,81,52,889310,50
2025-03-31,28,46,46,734474,27
2025-04-01,27,36,18,301360,13
2025-04-02,14,44,51,570660,14
2025-04-03,17,32,34,474320,17
2025-04-04,29,64,48,409190,29
2025-04-05,28,61,47,1064310,28
2025-04-06,19,35,39,496020,19
2025-04-07,24,40,37,504520,19
2025-04-08,15,34,21,479540,15
2025-04-09,13,33,20,554630,13
2025-04-10,10,17,14,219440,10
2025-04-11,17,39,21,624580,17
2025-04-12,52,122,75,2001600,52
2025-04-13,54,116,86,1820100,54
2025-04-14,9,13,10,315000,8
2025-04-15,14,86,43,1084150,13
2025-04-16,22,56,31,685160,11
2025-04-17,10,13,11,143340,10
2025-04-18,16,54,27,824650,16
2025-04-19,60,95,64,1325520,58
2025-04-20,20,50,45,691950,20
2025-04-21,16,25,15,382800,14
2025-04-22,10,30,15,546020,10
2025-04-23,12,44,33,670660,12
2025-04-24,14,24,36,272060,13
2025-04-25,7,42,24,642950,7
2025-04-26,28,53,30,1041380,27
2025-04-27,22,33,24,755310,22
2025-04-28,19,62,36,1363520,19
2025-04-29,18,31,18,504922,18
2025-04-30,11,19,11,264880,11
2025-05-01,13,24,13,622400,13
2025-05-02,16,18,16,251890,16
2025-05-03,53,105,51,2175207,50
2025-05-04,35,90,38,1812686,35
2025-05-05,11,32,13,918350,11
2025-05-06,2,3,2,32780,2
2025-05-07,2,3,2,39380,2
2025-05-08,8,8,4,164180,4
2025-05-09,9,11,10,98400,9
2025-05-10,20,45,22,452260,19
2025-05-11,3,12,5,91830,3
2025-05-12,5,21,8,76840,4
2025-05-13,5,22,9,96760,5
2025-05-14,10,15,10,169160,10
2025-05-15,9,13,9,272050,9
2025-05-16,12,20,12,299580,12
2025-05-17,59,103,60,1211720,59
2025-05-18,7,9,6,89650,6
2025-05-19,3,10,4,212800,3
2025-05-20,8,11,8,150700,8
2025-05-21,7,23,10,105600,7
2025-05-22,2,17,5,112000,2
2025-05-23,13,13,13,16500,13
