date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-03-06,54,113,83,1413500,52
2025-03-07,45,135,75,2265150,44
2025-03-08,45,121,61,2991160,45
2025-03-09,43,107,65,1885450,39
2025-03-10,72,121,88,1673430,54
2025-03-11,54,112,76,1527940,48
2025-03-12,63,133,84,1874224,58
2025-03-13,48,114,73,1858690,46
2025-03-14,50,150,91,1995860,48
2025-03-15,58,146,71,3067550,55
2025-03-16,50,123,66,2056030,35
2025-03-17,69,122,112,1892533,60
2025-03-18,44,81,92,1082793,41
2025-03-19,25,65,52,1069791,23
2025-03-20,52,171,93,2539533,51
2025-03-21,55,140,77,2249850,54
2025-03-22,51,127,79,2384670,51
2025-03-23,39,101,85,1548240,38
2025-03-24,46,102,93,1349800,42
2025-03-25,51,96,83,1225734,50
2025-03-26,46,118,85,1423450,40
2025-03-27,66,105,100,971910,60
2025-03-28,43,107,85,1141678,41
2025-03-29,69,181,114,3063082,69
2025-03-30,54,104,77,1162170,54
2025-03-31,32,47,50,447560,31
2025-04-01,21,30,22,452610,21
2025-04-02,24,55,61,767190,24
2025-04-03,25,45,42,642060,25
2025-04-04,51,114,72,738960,50
2025-04-05,40,109,66,1551070,40
2025-04-06,29,51,48,705970,29
2025-04-07,35,54,47,804930,30
2025-04-08,29,53,34,671370,29
2025-04-09,18,37,23,613580,18
2025-04-10,18,28,21,494100,18
2025-04-11,21,45,24,749630,21
2025-04-12,55,155,92,2620100,55
2025-04-13,64,130,90,2053900,59
2025-04-14,16,23,16,430200,14
2025-04-15,17,76,34,1388000,16
2025-04-16,17,68,38,1085860,17
2025-04-17,12,21,20,172240,12
2025-04-18,27,79,38,1454775,26
2025-04-19,67,107,73,1684120,66
2025-04-20,23,57,47,775030,23
2025-04-21,24,42,22,643200,22
2025-04-22,18,35,19,683670,15
2025-04-23,15,57,42,810610,15
2025-04-24,20,82,58,1225720,19
2025-04-25,12,48,28,722620,12
2025-04-26,32,60,33,1250000,31
2025-04-27,26,45,30,938480,26
2025-04-28,22,36,22,653030,22
2025-04-29,24,46,28,849472,24
2025-04-30,15,25,15,465990,15
2025-05-01,16,23,16,533260,16
2025-05-02,24,37,25,715390,24
2025-05-03,56,109,54,2222687,53
2025-05-04,40,101,43,2054636,40
2025-05-05,12,34,14,1054150,12
2025-05-06,3,4,3,50380,3
2025-05-07,3,4,3,45430,3
2025-05-08,11,48,29,708680,7
2025-05-09,16,21,17,215350,16
2025-05-10,26,60,29,693750,24
2025-05-11,5,23,8,160030,5
2025-05-12,8,24,11,97410,7
2025-05-13,10,51,36,560370,10
2025-05-14,13,18,13,189730,13
2025-05-15,17,47,30,711630,17
2025-05-16,20,90,57,1357450,20
2025-05-17,77,260,137,3419700,77
2025-05-18,11,53,32,717750,10
2025-05-19,4,27,12,379500,3
2025-05-20,8,33,17,464200,8
2025-05-21,8,25,11,173400,8
2025-05-22,11,33,15,250050,11
2025-05-23,16,16,16,31130,16
2025-05-24,35,55,33,544597,33
2025-05-25,12,47,35,659206,12
2025-05-26,8,43,31,581036,8
2025-05-27,3,18,6,90050,3
2025-05-28,3,17,6,21450,3
2025-05-29,11,28,14,524000,11
2025-05-30,4,6,4,127650,4
2025-05-31,7,14,7,333800,7
2025-06-01,7,10,7,265030,7
2025-06-02,5,20,8,136530,5
2025-06-03,5,11,4,282000,4
2025-06-04,0,2,1,19800,0
