date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-10-11,87,173,104,3338730,80
2025-10-12,69,202,104,3588793,69
2025-10-13,26,105,78,1541093,26
2025-10-14,45,83,68,1275010,44
2025-10-15,41,98,78,1681030,41
2025-10-16,48,111,65,1555260,45
2025-10-17,83,182,121,2165600,69
2025-10-18,73,161,106,2263670,71
2025-10-19,49,139,80,1966124,46
2025-10-20,64,127,98,1800850,59
2025-10-21,49,131,92,1924795,47
2025-10-22,32,97,71,1481900,32
2025-10-23,53,136,91,1764910,50
2025-10-24,55,132,82,1672450,51
2025-10-25,71,190,114,2756430,71
2025-10-26,39,114,67,1734224,39
2025-10-27,49,90,71,1412935,45
2025-10-28,49,116,64,1558090,46
2025-10-29,50,100,64,1127880,49
2025-10-30,44,131,100,2055620,44
2025-10-31,66,143,77,2184260,62
2025-11-01,78,166,82,3060186,74
2025-11-02,73,146,71,2773905,63
2025-11-03,25,60,31,1218860,25
2025-11-04,23,77,46,1460410,23
2025-11-05,61,93,61,1205870,53
2025-11-06,61,117,92,1389960,61
2025-11-07,50,109,71,1683850,49
2025-11-08,52,227,112,3279505,52
2025-11-09,42,120,60,1863520,40
2025-11-10,34,124,75,2138130,34
2025-11-11,44,95,79,1615910,42
2025-11-12,49,94,65,1977940,46
2025-11-13,42,119,80,1667410,39
2025-11-14,75,183,92,2501449,74
2025-11-15,46,171,92,1730850,46
2025-11-16,60,146,95,3060065,59
2025-11-17,55,102,68,1645660,43
2025-11-18,26,104,64,644540,24
2025-11-19,40,79,51,859740,40
2025-11-20,53,122,95,1555040,53
2025-11-21,55,91,56,1614216,53
2025-11-22,67,191,86,3530532,64
2025-11-23,63,162,80,3587831,61
2025-11-24,39,81,46,1425720,38
2025-11-25,22,63,36,757630,22
2025-11-26,19,65,40,351035,19
2025-11-27,34,64,72,1349260,33
2025-11-28,45,180,83,2195350,44
2025-11-29,36,148,83,3395306,35
2025-11-30,36,82,35,1238860,28
2025-12-01,21,44,23,896995,20
2025-12-02,9,18,11,570760,8
2025-12-03,6,25,13,148290,6
2025-12-04,16,110,48,1645960,16
2025-12-05,13,54,24,1054400,13
2025-12-06,27,95,52,2659750,27
2025-12-07,11,26,13,423350,10
2025-12-08,15,68,30,1128050,12
2025-12-09,9,49,31,580690,9
2025-12-10,13,19,14,223960,13
2025-12-11,12,71,48,1382565,12
2025-12-12,19,47,25,1108560,18
2025-12-13,16,47,22,712800,16
2025-12-14,20,86,48,1555300,20
2025-12-15,5,30,29,565220,5
2025-12-16,7,12,7,115280,7
2025-12-17,9,12,12,56100,9
2025-12-18,15,19,15,219010,15
2025-12-19,7,17,8,407800,7
2025-12-20,27,40,21,673495,20
2025-12-21,10,45,28,607860,10
2025-12-22,5,7,8,34660,4
2025-12-23,7,15,9,227420,7
2025-12-24,10,11,10,205470,10
2025-12-25,18,29,19,427510,17
2025-12-26,33,52,32,802741,24
2025-12-27,39,67,34,1414158,29
2025-12-28,22,61,32,1666480,22
2025-12-29,8,21,8,1077484,8
2025-12-30,7,20,7,882630,7
2025-12-31,17,45,17,1519880,17
2026-01-01,8,24,8,1183970,8
2026-01-02,6,13,6,698150,6
2026-01-03,4,7,4,307950,4
2026-01-04,2,3,2,137400,2
2026-01-05,3,5,3,333250,3
2026-01-06,0,0,0,0,0
2026-01-07,5,5,5,564800,5
2026-01-08,1,4,1,265200,1
2026-01-09,2,4,2,57200,2
