date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-02-01,62,105,53,2041070,34
2026-02-02,33,50,35,792834,24
2026-02-03,15,81,45,1174168,13
2026-02-04,33,100,63,1359929,30
2026-02-05,17,39,26,976634,17
2026-02-06,34,57,46,902110,28
2026-02-07,48,143,71,3815545,48
2026-02-08,30,57,34,1376850,27
2026-02-09,33,87,58,1586300,26
2026-02-10,30,115,83,2323050,30
2026-02-11,29,64,43,1151730,27
2026-02-12,30,67,50,1125500,29
2026-02-13,34,88,71,944485,34
2026-02-14,59,157,70,3604780,59
2026-02-15,24,79,34,1464570,24
2026-02-16,35,53,32,972330,30
2026-02-17,27,58,49,893040,26
2026-02-18,46,105,73,2070505,45
2026-02-19,33,108,58,1812730,31
2026-02-20,40,126,79,1995480,38
2026-02-21,43,104,68,2907697,41
2026-02-22,53,134,67,3421570,43
2026-02-23,28,80,54,2152480,20
2026-02-24,31,59,49,588424,25
2026-02-25,32,83,85,1774650,30
2026-02-26,47,66,63,384730,46
2026-02-27,34,119,81,1952730,31
2026-02-28,28,82,57,2358390,28
2026-03-01,26,47,25,1022810,21
2026-03-02,57,148,104,2756540,54
2026-03-03,104,111,61,1664920,28
2026-03-04,20,45,33,704340,18
2026-03-05,25,67,55,1050910,25
2026-03-06,37,123,60,1956180,37
2026-03-07,56,130,68,2735580,56
2026-03-08,27,86,47,1552350,26
2026-03-09,35,41,30,815980,22
2026-03-10,35,62,43,1129350,29
2026-03-11,25,61,48,701577,25
2026-03-12,61,69,47,1082790,34
2026-03-13,47,103,56,2215021,43
2026-03-14,38,123,58,2651901,38
2026-03-15,34,92,45,1726836,34
2026-03-16,36,62,36,805960,29
2026-03-17,33,106,79,1472350,32
2026-03-18,20,46,32,725680,20
2026-03-19,34,82,63,1574400,33
2026-03-20,82,199,110,3608922,82
2026-03-21,57,133,67,2709155,53
2026-03-22,56,63,41,757140,29
2026-03-23,38,81,56,1107610,31
2026-03-24,23,67,48,847810,23
2026-03-25,23,58,40,730955,23
2026-03-26,76,122,84,1496960,65
2026-03-27,70,128,71,1497010,57
2026-03-28,39,115,54,1913349,39
2026-03-29,30,76,40,1256850,30
2026-03-30,34,54,34,857274,25
2026-03-31,12,32,23,403620,12
2026-04-01,78,41,30,510300,19
2026-04-02,15,36,27,453710,15
2026-04-03,25,74,46,992790,20
2026-04-04,13,64,33,824340,13
2026-04-05,29,79,46,1061230,20
2026-04-06,18,76,44,1026520,16
2026-04-07,47,96,62,1348280,47
2026-04-08,21,97,62,1333396,18
2026-04-09,9,34,23,596506,9
2026-04-10,17,89,47,961651,17
2026-04-11,22,69,37,1288344,22
2026-04-12,26,103,71,1462970,16
2026-04-13,10,90,52,1141990,10
2026-04-14,11,45,31,550795,8
2026-04-15,24,57,39,532645,15
2026-04-16,10,47,32,603888,8
2026-04-17,20,88,56,1234298,17
2026-04-18,72,180,106,2042013,71
2026-04-19,19,31,20,433032,11
2026-04-20,13,49,36,638940,13
2026-04-21,12,96,63,741565,12
2026-04-22,7,19,16,189420,7
2026-04-23,8,23,17,331210,8
2026-04-24,6,74,44,1051560,6
2026-04-25,17,39,23,474484,17
2026-04-26,5,58,37,1012660,5
2026-04-27,2,10,8,224000,2
2026-04-28,6,16,12,217690,6
2026-04-29,6,19,12,323300,6
2026-04-30,2,3,2,46860,2
2026-05-01,4,10,4,382600,4
2026-05-02,10,24,8,894600,8
