date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-12-13,80,149,101,1957070,77
2024-12-14,59,201,109,4105560,59
2024-12-15,60,165,81,2772590,53
2024-12-16,61,78,64,1156880,43
2024-12-17,41,69,49,1030420,40
2024-12-18,46,65,52,773390,45
2024-12-19,36,85,74,936920,35
2024-12-20,78,149,88,1695680,75
2024-12-21,53,124,60,2526480,52
2024-12-22,41,112,78,1787780,38
2024-12-23,47,65,53,813694,41
2024-12-24,37,67,47,985220,35
2024-12-25,40,71,55,1046750,36
2024-12-26,30,69,59,1003360,29
2024-12-27,42,123,72,1962450,37
2024-12-28,57,176,100,3605604,50
2024-12-29,61,187,87,4047052,61
2024-12-30,49,156,70,3834119,46
2024-12-31,59,162,97,3948569,56
2025-01-01,64,141,71,3646340,45
2025-01-02,44,138,56,3333750,42
2025-01-03,36,113,44,2944570,35
2025-01-04,24,64,58,1668170,20
2025-01-05,27,49,41,701510,19
2025-01-06,31,25,22,269190,17
2025-01-07,38,36,27,357550,19
2025-01-08,31,56,54,658950,27
2025-01-09,35,84,87,1064620,33
2025-01-10,31,80,61,1282940,30
2025-01-11,37,80,63,1642910,36
2025-01-12,26,94,57,1762700,26
2025-01-13,31,54,49,1199270,25
2025-01-14,26,50,51,626720,22
2025-01-15,18,100,66,1009630,17
2025-01-16,34,30,44,362540,19
2025-01-17,27,92,90,1379720,26
2025-01-18,49,146,108,2468380,48
2025-01-19,64,83,82,1313010,39
2025-01-20,29,73,69,1059730,25
2025-01-21,19,81,49,1049990,17
2025-01-22,12,26,41,269760,12
2025-01-23,20,46,52,493710,17
2025-01-24,32,77,81,1337928,31
2025-01-25,35,132,81,2358640,33
2025-01-26,41,69,77,983210,31
2025-01-27,20,58,63,906750,20
2025-01-28,14,51,36,643310,14
2025-01-29,20,70,48,892760,20
2025-01-30,28,80,79,1084770,25
2025-01-31,24,51,52,947440,24
2025-02-01,41,83,42,1618400,27
2025-02-02,22,32,38,495860,22
2025-02-03,15,50,56,588980,15
2025-02-04,20,70,36,852760,19
2025-02-05,17,26,19,398240,17
2025-02-06,13,15,13,213670,12
2025-02-07,16,35,18,468640,16
2025-02-08,20,43,23,820850,20
2025-02-09,27,66,34,1216530,26
2025-02-10,16,40,34,733580,14
2025-02-11,13,32,39,360950,13
2025-02-12,14,51,54,588364,13
2025-02-13,14,20,16,236614,13
2025-02-14,15,31,18,412000,15
2025-02-15,25,59,28,1044460,25
2025-02-16,29,63,49,865580,17
2025-02-17,12,50,48,640380,12
2025-02-18,12,39,16,569550,11
2025-02-19,28,33,29,204900,25
2025-02-20,22,73,55,855330,20
2025-02-21,29,88,43,1106890,27
2025-02-22,22,118,55,1440980,21
2025-02-23,23,64,28,1308880,23
2025-02-24,22,67,54,830520,19
2025-02-25,10,44,40,686590,10
2025-02-26,16,31,40,316330,16
2025-02-27,23,32,51,195440,21
2025-02-28,15,29,40,253410,13
2025-03-01,39,48,32,920820,25
2025-03-02,49,150,105,1420400,49
2025-03-03,9,11,11,86540,8
2025-03-04,7,13,24,149540,7
2025-03-05,14,63,34,745880,14
2025-03-06,17,44,39,667510,16
2025-03-07,17,37,41,257810,17
2025-03-08,14,41,20,635470,14
2025-03-09,14,66,42,974500,14
2025-03-10,11,17,34,308960,10
2025-03-11,6,56,27,736090,6
2025-03-12,2,8,2,72600,1
