date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-12-08,67,145,79,2688300,60
2024-12-09,60,159,111,2348230,55
2024-12-10,59,96,87,1342290,58
2024-12-11,53,79,64,865554,53
2024-12-12,80,164,106,1841990,79
2024-12-13,70,130,84,1710330,67
2024-12-14,62,191,112,3928290,62
2024-12-15,58,159,74,2699000,49
2024-12-16,65,77,67,1103050,47
2024-12-17,41,65,48,936560,41
2024-12-18,44,61,50,659500,43
2024-12-19,32,69,55,763170,31
2024-12-20,78,153,88,1740080,75
2024-12-21,48,120,55,2432840,48
2024-12-22,40,78,52,1319020,32
2024-12-23,48,72,58,829774,44
2024-12-24,46,72,53,891100,45
2024-12-25,50,74,60,790120,46
2024-12-26,29,62,46,745590,28
2024-12-27,53,114,66,1620150,49
2024-12-28,48,133,67,2742444,43
2024-12-29,55,168,79,3809892,55
2024-12-30,43,122,46,2878870,40
2024-12-31,51,142,89,3478560,48
2025-01-01,57,155,62,3913530,38
2025-01-02,41,129,48,3253700,38
2025-01-03,24,87,49,2401170,23
2025-01-04,18,69,34,1712830,15
2025-01-05,40,31,18,437620,16
2025-01-06,20,26,23,276520,16
2025-01-07,32,34,40,345120,15
2025-01-08,24,39,28,429820,20
2025-01-09,28,76,61,992020,26
2025-01-10,21,68,32,1156660,20
2025-01-11,31,72,38,1629810,30
2025-01-12,23,92,35,1704899,23
2025-01-13,19,40,22,843020,17
2025-01-14,19,42,26,545870,18
2025-01-15,16,82,46,327080,15
2025-01-16,27,16,15,196090,12
2025-01-17,22,82,66,1270600,21
2025-01-18,45,135,85,2240380,44
2025-01-19,50,61,49,937690,25
2025-01-20,22,60,47,904110,21
2025-01-21,14,44,24,598990,12
2025-01-22,8,44,24,572260,8
2025-01-23,15,44,49,488210,14
2025-01-24,22,59,50,1122248,22
2025-01-25,30,93,46,1743440,28
2025-01-26,36,79,60,1229830,27
2025-01-27,13,44,35,649180,13
2025-01-28,6,11,9,163160,6
2025-01-29,14,46,23,611710,14
2025-01-30,19,65,50,892160,16
2025-01-31,17,42,45,759890,17
2025-02-01,36,72,29,1554000,22
2025-02-02,18,30,34,517420,18
2025-02-03,10,61,62,778620,10
2025-02-04,11,17,12,187300,10
2025-02-05,8,17,10,323000,8
2025-02-06,7,7,7,52510,6
2025-02-07,9,19,11,227740,9
2025-02-08,16,52,25,740330,16
2025-02-09,22,57,28,1084200,21
2025-02-10,11,32,29,631280,9
2025-02-11,9,29,35,342250,9
2025-02-12,8,46,49,546740,8
2025-02-13,10,15,11,194990,9
2025-02-14,10,23,13,282200,10
2025-02-15,20,54,23,987260,20
2025-02-16,24,57,44,789280,12
2025-02-17,8,46,44,607380,8
2025-02-18,6,34,11,527750,6
2025-02-19,19,23,19,118880,16
2025-02-20,17,68,50,813750,15
2025-02-21,23,53,30,392990,23
2025-02-22,18,75,37,1027430,17
2025-02-23,21,63,26,1305800,21
2025-02-24,12,50,41,620590,12
2025-02-25,6,33,29,602660,6
2025-02-26,7,7,7,50820,7
2025-02-27,14,14,14,43560,14
2025-02-28,8,9,8,83710,8
2025-03-01,20,31,22,624570,20
2025-03-02,40,57,43,332200,40
2025-03-03,5,6,5,28160,5
2025-03-04,4,4,4,28160,4
2025-03-05,11,11,11,36520,11
2025-03-06,13,16,13,282160,13
2025-03-07,13,34,13,203800,13
