date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-04-11,52,153,111,2216290,51
2024-04-12,42,137,85,2093410,42
2024-04-13,70,186,107,3138240,68
2024-04-14,80,156,135,2443910,72
2024-04-15,41,75,84,1208860,36
2024-04-16,40,62,57,577070,31
2024-04-17,35,100,82,1299110,35
2024-04-18,43,102,106,1548410,42
2024-04-19,34,159,92,2044470,34
2024-04-20,72,142,79,2219650,74
2024-04-21,36,60,50,1018240,31
2024-04-22,44,62,43,818540,42
2024-04-23,30,52,34,619690,30
2024-04-24,32,60,35,1003880,31
2024-04-25,36,56,43,837240,32
2024-04-26,39,83,43,1461330,39
2024-04-27,44,85,46,1575580,44
2024-04-28,40,96,52,1985030,38
2024-04-29,37,68,35,1126685,33
2024-04-30,17,33,20,530880,17
2024-05-01,23,43,21,678800,20
2024-05-02,19,59,31,1277220,19
2024-05-03,35,94,34,2032825,32
2024-05-04,28,78,30,1812570,26
2024-05-05,22,63,24,1365470,22
2024-05-06,6,11,6,127710,6
2024-05-07,15,19,12,140890,12
2024-05-08,11,23,13,231880,10
2024-05-09,15,44,35,565620,15
2024-05-10,55,182,104,2314903,50
2024-05-11,38,109,51,1748143,37
2024-05-12,12,21,14,371833,12
2024-05-13,23,29,17,371180,17
2024-05-14,20,65,40,994820,20
2024-05-15,33,40,34,384130,32
2024-05-16,20,38,26,387500,19
2024-05-17,32,41,34,412460,32
2024-05-18,73,218,134,2927820,73
2024-05-19,15,47,39,718100,15
2024-05-20,19,21,17,184210,17
2024-05-21,24,41,32,525200,24
2024-05-22,16,27,17,268950,16
2024-05-23,26,127,59,1473930,26
2024-05-24,17,62,37,1112550,17
2024-05-25,31,93,40,1628027,31
2024-05-26,12,50,24,529260,12
2024-05-27,19,20,19,307860,19
2024-05-28,13,17,13,254130,13
2024-05-29,10,8,6,99950,6
2024-05-30,13,31,27,365050,12
2024-05-31,9,15,11,296910,9
2024-06-01,18,41,21,820020,18
2024-06-02,10,60,28,905550,10
2024-06-03,4,6,4,103830,4
2024-06-04,14,15,14,169620,14
2024-06-05,9,29,23,77000,9
2024-06-06,16,18,16,121450,13
2024-06-07,8,22,16,340690,8
2024-06-08,16,34,16,775190,16
2024-06-09,6,10,8,177280,6
2024-06-10,7,50,18,753100,7
2024-06-11,1,1,1,7480,1
2024-06-12,7,7,7,0,7
2024-06-13,4,45,23,658350,3
2024-06-14,4,11,6,195950,4
2024-06-15,10,24,10,712330,10
2024-06-16,5,9,5,205730,5
2024-06-17,2,3,2,46410,2
2024-06-18,2,6,2,103398,2
2024-06-19,1,1,1,0,1
2024-06-20,0,0,0,0,0
2024-06-21,5,9,5,164000,5
2024-06-22,7,12,7,346800,7
2024-06-23,6,10,6,167100,6
2024-06-24,5,6,5,114400,5
2024-06-25,2,3,2,73810,2
2024-06-26,3,4,3,41910,3
2024-06-27,11,13,10,416170,10
2024-06-28,3,9,4,145110,3
2024-06-29,19,22,19,123100,19
2024-06-30,5,8,5,230150,5
2024-07-01,2,5,2,190100,2
2024-07-02,8,10,8,99900,8
2024-07-03,0,0,0,0,0
2024-07-04,7,7,7,0,7
2024-07-05,1,2,1,93200,1
2024-07-06,8,22,8,399320,8
2024-07-07,3,6,3,181100,3
2024-07-08,5,5,5,0,5
2024-07-09,4,13,4,282900,4
