date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-05-03,75,204,97,3609665,73
2024-05-04,70,217,119,4128865,68
2024-05-05,42,146,67,2658270,43
2024-05-06,20,38,20,615590,17
2024-05-07,31,69,51,732480,25
2024-05-08,23,98,72,1152690,22
2024-05-09,27,80,58,1115890,27
2024-05-10,63,186,105,2448350,60
2024-05-11,47,152,102,2558270,47
2024-05-12,37,94,77,1421200,32
2024-05-13,49,83,82,1116030,39
2024-05-14,33,135,85,1734010,33
2024-05-15,43,70,71,713770,41
2024-05-16,33,77,68,829690,32
2024-05-17,43,103,90,1216070,44
2024-05-18,78,231,139,3150320,78
2024-05-19,26,110,72,1509310,23
2024-05-20,38,106,96,1225530,34
2024-05-21,35,104,89,1266990,35
2024-05-22,31,64,75,674110,31
2024-05-23,41,171,114,1810090,41
2024-05-24,36,110,96,1706550,36
2024-05-25,55,172,101,2515397,55
2024-05-26,33,82,79,1051270,33
2024-05-27,29,45,67,647090,29
2024-05-28,32,60,70,926890,32
2024-05-29,21,38,36,384920,17
2024-05-30,23,65,61,749710,22
2024-05-31,22,38,62,631470,22
2024-06-01,31,69,34,1249020,30
2024-06-02,17,74,35,1184160,16
2024-06-03,14,34,18,374610,14
2024-06-04,28,44,31,644670,27
2024-06-05,11,23,13,101930,11
2024-06-06,22,38,24,142800,18
2024-06-07,16,33,25,505030,16
2024-06-08,23,69,38,1167260,23
2024-06-09,12,24,15,493190,13
2024-06-10,13,68,26,1032410,12
2024-06-11,9,28,13,377850,9
2024-06-12,13,27,16,166760,13
2024-06-13,10,67,32,895940,9
2024-06-14,11,21,13,453250,11
2024-06-15,22,50,23,814340,22
2024-06-16,16,68,38,396130,16
2024-06-17,15,23,15,157400,13
2024-06-18,13,34,17,347768,13
2024-06-19,10,25,14,155870,10
2024-06-20,17,51,34,673410,15
2024-06-21,21,45,26,370000,21
2024-06-22,18,60,24,1209320,18
2024-06-23,12,35,30,583150,12
2024-06-24,19,16,15,145870,15
2024-06-25,13,63,38,283180,13
2024-06-26,11,26,15,177430,11
2024-06-27,25,70,34,843050,24
2024-06-28,23,32,25,285760,23
2024-06-29,27,82,29,557930,27
2024-06-30,7,10,7,303050,7
2024-07-01,8,11,8,190100,8
2024-07-02,18,54,35,619430,17
2024-07-03,7,22,11,140580,7
2024-07-04,33,158,79,1332200,33
2024-07-05,11,23,12,413400,11
2024-07-06,12,38,13,582820,12
2024-07-07,6,11,6,234780,6
2024-07-08,13,12,12,8150,12
2024-07-09,12,88,47,1272250,12
2024-07-10,8,8,8,15290,8
2024-07-11,12,31,14,296970,11
2024-07-12,12,22,17,234095,12
2024-07-13,25,75,25,901782,24
2024-07-14,13,38,15,432072,13
2024-07-15,9,11,9,87110,9
2024-07-16,8,8,8,15510,8
2024-07-17,8,8,8,7260,8
2024-07-18,8,9,8,105010,8
2024-07-19,10,21,13,181150,10
2024-07-20,15,35,15,624020,15
2024-07-21,8,19,8,307850,7
2024-07-22,13,26,14,192360,13
2024-07-23,11,15,11,58760,11
2024-07-24,10,12,10,67560,10
2024-07-25,14,22,14,322720,14
2024-07-26,16,25,16,335527,16
2024-07-27,17,45,20,578757,17
2024-07-28,10,17,10,205954,10
2024-07-29,14,24,14,255314,14
2024-07-30,10,16,10,168810,10
2024-07-31,0,0,0,0,0
