date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-02-25,55,98,75,1877890,51
2026-02-26,67,87,82,856640,66
2026-02-27,54,147,88,2641330,49
2026-02-28,44,112,55,3007300,43
2026-03-01,41,85,58,1501760,34
2026-03-02,83,174,119,3551530,80
2026-03-03,110,153,119,2328660,70
2026-03-04,86,107,89,1445250,78
2026-03-05,78,114,90,1606250,75
2026-03-06,77,181,119,2671290,77
2026-03-07,96,165,102,3119540,95
2026-03-08,83,155,111,2422375,72
2026-03-09,63,85,69,1286780,59
2026-03-10,42,80,61,1588802,33
2026-03-11,27,74,53,859812,27
2026-03-12,77,79,55,1511200,45
2026-03-13,55,118,76,2437971,50
2026-03-14,46,146,71,3074748,46
2026-03-15,52,128,81,2341296,52
2026-03-16,46,79,46,1123860,43
2026-03-17,40,112,65,1803954,39
2026-03-18,30,52,37,836230,30
2026-03-19,43,89,88,1786580,42
2026-03-20,92,203,132,3716582,91
2026-03-21,71,161,99,3219142,68
2026-03-22,67,86,55,1128290,40
2026-03-23,49,100,70,1188411,45
2026-03-24,39,106,81,1402001,37
2026-03-25,69,116,99,1319312,66
2026-03-26,93,163,106,3278265,79
2026-03-27,95,177,99,2754964,82
2026-03-28,76,166,88,2553235,76
2026-03-29,70,142,101,2020960,70
2026-03-30,75,112,75,1462333,67
2026-03-31,52,93,79,1146730,52
2026-04-01,118,82,67,891780,59
2026-04-02,52,74,60,944040,52
2026-04-03,64,121,81,1445470,59
2026-04-04,62,126,77,1690970,61
2026-04-05,71,128,88,1377040,62
2026-04-06,63,126,85,1624220,61
2026-04-07,58,139,84,1983530,58
2026-04-08,28,104,65,1426256,25
2026-04-09,12,32,22,556276,12
2026-04-10,29,102,55,1113691,29
2026-04-11,34,88,50,1658070,34
2026-04-12,38,116,79,1729300,28
2026-04-13,28,106,63,1377270,22
2026-04-14,15,57,37,720570,15
2026-04-15,29,34,28,190920,20
2026-04-16,16,61,43,803063,14
2026-04-17,31,105,62,1578193,28
2026-04-18,84,176,109,1744723,83
2026-04-19,34,77,38,1127322,26
2026-04-20,31,75,53,824730,31
2026-04-21,21,107,64,917817,18
2026-04-22,10,23,17,278490,10
2026-04-23,14,51,34,744060,14
2026-04-24,12,55,33,795010,12
2026-04-25,29,59,30,1219334,28
2026-04-26,13,67,40,1084130,12
2026-04-27,5,11,8,236730,5
2026-04-28,8,15,10,209154,8
2026-04-29,18,19,13,215050,10
2026-04-30,16,56,35,790950,16
2026-05-01,52,48,28,1002220,24
2026-05-02,34,87,56,1685148,29
2026-05-03,51,128,80,2676208,50
2026-05-04,42,105,80,2500718,39
2026-05-05,20,53,51,1052658,20
2026-05-06,11,15,14,141130,11
2026-05-07,8,9,9,74110,8
2026-05-08,10,45,27,589390,9
2026-05-09,13,98,42,1613000,13
2026-05-10,26,24,15,449934,14
2026-05-11,12,50,28,632300,7
2026-05-12,12,99,49,1486400,11
2026-05-13,4,24,12,326800,4
2026-05-14,7,29,14,267800,7
2026-05-15,17,25,18,406370,17
2026-05-16,68,226,129,1249130,68
2026-05-17,34,91,52,1598760,21
2026-05-18,7,95,46,1006800,7
2026-05-19,9,46,26,443600,9
2026-05-20,4,22,11,106100,4
2026-05-21,9,29,15,213010,8
2026-05-22,6,39,22,661400,6
2026-05-23,34,111,58,2174717,30
2026-05-24,8,13,8,159580,8
2026-05-25,1,2,1,82400,1
2026-05-26,0,0,0,0,0
