date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-08-01,128,276,126,4452140,113
2025-08-02,115,271,126,4236028,104
2025-08-03,89,211,92,2864045,66
2025-08-04,71,118,82,1763588,62
2025-08-05,74,126,79,1652258,62
2025-08-06,54,120,77,1331748,53
2025-08-07,63,125,76,1880871,58
2025-08-08,97,211,108,2486269,88
2025-08-09,105,247,120,4365951,101
2025-08-10,117,303,131,5574606,115
2025-08-11,87,213,103,4231216,84
2025-08-12,80,186,83,3841510,73
2025-08-13,93,218,107,4115364,87
2025-08-14,91,257,111,5468202,81
2025-08-15,63,175,71,3602740,61
2025-08-16,84,222,106,3592760,82
2025-08-17,35,103,41,1624448,35
2025-08-18,74,95,70,1305201,45
2025-08-19,56,129,60,1478991,47
2025-08-20,58,154,75,1868680,54
2025-08-21,42,93,59,1241220,41
2025-08-22,53,77,41,1070382,40
2025-08-23,72,138,82,1697790,71
2025-08-24,28,72,55,1113833,27
2025-08-25,48,65,66,720415,40
2025-08-26,39,116,76,870439,39
2025-08-27,33,45,32,435340,30
2025-08-28,38,59,47,645000,38
2025-08-29,36,90,46,1330200,28
2025-08-30,49,119,92,1780780,49
2025-08-31,29,76,74,1027910,28
2025-09-01,53,88,57,1032610,31
2025-09-02,21,73,46,883690,18
2025-09-03,29,101,64,1091884,25
2025-09-04,27,92,94,883010,23
2025-09-05,27,66,71,934960,26
2025-09-06,62,159,71,2135460,62
2025-09-07,28,81,71,1416910,28
2025-09-08,36,99,59,1413310,30
2025-09-09,25,79,47,419110,25
2025-09-10,24,84,48,1062390,22
2025-09-11,35,100,60,1086330,30
2025-09-12,30,84,51,542373,27
2025-09-13,62,112,99,1982163,54
2025-09-14,23,99,73,930583,23
2025-09-15,24,55,58,572530,21
2025-09-16,40,80,78,701630,38
2025-09-17,25,82,64,883460,24
2025-09-18,26,69,69,583410,26
2025-09-19,30,88,51,1114970,29
2025-09-20,40,131,72,1433585,39
2025-09-21,27,53,49,829100,26
2025-09-22,28,92,52,638560,23
2025-09-23,23,57,54,725491,22
2025-09-24,50,131,92,1227050,49
2025-09-25,59,144,100,1532680,54
2025-09-26,41,87,79,1010720,34
2025-09-27,43,111,88,1855990,43
2025-09-28,17,67,40,916390,17
2025-09-29,34,135,83,1152781,34
2025-09-30,31,66,43,719600,19
2025-10-01,29,100,58,547780,29
2025-10-02,34,88,63,598060,34
2025-10-03,37,64,44,679690,27
2025-10-04,17,89,46,1639000,17
2025-10-05,25,32,25,240210,22
2025-10-06,11,36,36,574420,11
2025-10-07,17,66,44,998370,15
2025-10-08,14,54,35,602580,14
2025-10-09,15,29,38,292160,13
2025-10-10,24,70,46,233310,24
2025-10-11,40,129,57,1823041,34
2025-10-12,33,130,68,2594681,33
2025-10-13,6,52,28,720553,6
2025-10-14,4,10,23,205460,4
2025-10-15,7,42,40,787380,7
2025-10-16,23,110,57,1492660,20
2025-10-17,59,100,71,972450,46
2025-10-18,45,80,57,998400,45
2025-10-19,15,104,49,1622774,15
2025-10-20,9,44,21,620070,9
2025-10-21,9,57,22,898650,8
2025-10-22,7,109,59,1597480,7
2025-10-23,8,83,47,1114630,8
2025-10-24,39,86,52,968720,38
2025-10-25,31,65,34,878310,31
2025-10-26,12,27,29,374550,12
2025-10-27,3,5,3,143960,3
2025-10-28,8,9,6,188920,6
2025-10-29,0,1,1,26900,0
2025-10-30,1,3,2,145700,1
