date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-12-04,74,191,119,2443320,66
2024-12-05,84,151,103,2017007,75
2024-12-06,59,164,102,2534160,59
2024-12-07,59,201,114,3524130,59
2024-12-08,65,143,77,2672600,58
2024-12-09,58,157,109,2265180,53
2024-12-10,54,96,82,1343630,53
2024-12-11,49,76,60,864124,49
2024-12-12,69,154,95,1752090,68
2024-12-13,64,122,78,1619250,61
2024-12-14,60,190,110,3919370,60
2024-12-15,57,158,73,2690640,48
2024-12-16,63,74,65,943750,45
2024-12-17,43,66,50,871340,43
2024-12-18,43,60,49,652350,42
2024-12-19,32,69,55,763170,31
2024-12-20,78,153,88,1740080,75
2024-12-21,50,123,57,2504000,50
2024-12-22,41,84,53,1410210,33
2024-12-23,45,68,55,777964,41
2024-12-24,45,71,52,882850,44
2024-12-25,47,71,57,766470,43
2024-12-26,27,59,44,694140,26
2024-12-27,53,114,66,1620150,49
2024-12-28,47,132,66,2731884,42
2024-12-29,55,175,79,3930482,55
2024-12-30,41,117,44,2825910,38
2024-12-31,50,142,88,3483400,47
2025-01-01,57,155,62,3913530,38
2025-01-02,40,127,47,3161300,37
2025-01-03,24,87,49,2401170,23
2025-01-04,16,63,32,1482430,13
2025-01-05,38,29,16,423320,14
2025-01-06,18,24,21,262220,14
2025-01-07,30,32,38,330820,13
2025-01-08,22,37,26,415520,18
2025-01-09,24,72,57,963200,22
2025-01-10,17,64,28,1127840,16
2025-01-11,30,70,37,1596810,29
2025-01-12,21,86,33,1594990,21
2025-01-13,18,38,21,700620,16
2025-01-14,18,41,25,537620,17
2025-01-15,15,81,45,318830,14
2025-01-16,26,15,14,187840,11
2025-01-17,20,79,64,1095150,19
2025-01-18,43,132,83,2144130,42
2025-01-19,47,57,46,904140,22
2025-01-20,20,58,45,888160,19
2025-01-21,12,42,22,583040,10
2025-01-22,6,42,22,556310,6
2025-01-23,13,42,47,472260,12
2025-01-24,20,62,48,1115598,20
2025-01-25,28,91,44,1727490,26
2025-01-26,33,75,57,1175380,24
2025-01-27,11,42,33,633230,11
2025-01-28,4,9,7,147210,4
2025-01-29,11,41,20,545310,11
2025-01-30,16,61,47,848710,13
2025-01-31,14,38,42,644740,14
2025-02-01,34,70,27,1536950,20
2025-02-02,14,24,30,420070,14
2025-02-03,8,59,60,762670,8
2025-02-04,8,13,9,143850,7
2025-02-05,6,15,8,307050,6
2025-02-06,5,5,5,36560,4
2025-02-07,7,16,9,195840,7
2025-02-08,13,48,22,551680,13
2025-02-09,19,45,24,934050,18
2025-02-10,9,30,27,614230,7
2025-02-11,7,27,33,326300,7
2025-02-12,6,44,47,530790,6
2025-02-13,8,13,9,179040,7
2025-02-14,8,21,11,266250,8
2025-02-15,16,47,19,919060,16
2025-02-16,21,54,41,766180,9
2025-02-17,5,43,41,584280,5
2025-02-18,3,31,8,504650,3
2025-02-19,16,20,16,95780,13
2025-02-20,14,65,47,790650,12
2025-02-21,20,50,27,369890,20
2025-02-22,15,72,34,1003230,14
2025-02-23,17,58,22,1253400,17
2025-02-24,9,47,38,597490,9
2025-02-25,2,28,25,547660,2
2025-02-26,3,3,3,21670,3
2025-02-27,10,10,10,14410,10
2025-02-28,4,5,4,54560,4
2025-03-01,18,29,20,609720,18
2025-03-02,39,56,42,326150,39
2025-03-03,1,2,1,0,1
