date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2023-12-19,1,2,1,95800,1
2023-12-20,6,13,6,195250,6
2023-12-21,2,5,2,123300,2
2023-12-22,9,23,10,598100,9
2023-12-23,14,31,14,899060,14
2023-12-24,5,12,5,230000,5
2023-12-25,4,13,4,190850,4
2023-12-26,2,6,2,61800,2
2023-12-27,6,15,6,310850,6
2023-12-28,7,16,7,578000,7
2023-12-29,10,22,10,932700,10
2023-12-30,8,17,8,668200,8
2023-12-31,11,23,11,862600,11
2024-01-01,9,26,10,887500,8
2024-01-02,3,8,3,374200,3
2024-01-03,0,0,0,0,0
2024-01-04,10,26,9,633880,9
2024-01-05,4,11,5,357980,4
2024-01-06,9,19,9,675800,9
2024-01-07,7,15,7,538100,7
2024-01-08,5,14,6,335700,5
2024-01-09,2,6,3,123300,2
2024-01-10,2,4,2,70400,2
2024-01-11,0,0,0,0,0
2024-01-12,8,18,8,421100,8
2024-01-13,5,14,5,352400,5
2024-01-14,6,12,6,297900,6
2024-01-15,7,9,7,119300,7
2024-01-16,0,0,0,0,0
2024-01-17,2,4,2,63800,2
2024-01-18,6,14,7,432600,6
2024-01-19,2,4,2,92600,2
2024-01-20,4,8,4,351000,4
2024-01-21,10,18,10,512850,10
2024-01-22,0,0,0,0,0
2024-01-23,6,14,5,213500,5
2024-01-24,8,8,5,30800,4
2024-01-25,11,24,15,453450,11
2024-01-26,5,14,6,291450,5
2024-01-27,8,22,8,672600,8
2024-01-28,1,2,1,71600,1
2024-01-29,2,5,2,167900,2
2024-01-30,1,2,1,47700,1
2024-01-31,0,0,0,0,0
2024-02-01,1,3,1,47850,1
2024-02-02,5,10,5,166100,5
2024-02-03,3,5,3,207400,3
2024-02-04,4,12,4,269900,4
2024-02-05,3,10,3,304450,3
2024-02-06,0,0,0,0,0
2024-02-07,0,0,0,0,0
2024-02-08,0,0,0,0,0
2024-02-09,5,15,6,369150,5
2024-02-10,7,23,6,457450,6
2024-02-11,7,26,8,684950,7
2024-02-12,2,4,2,120300,2
2024-02-13,0,0,0,0,0
2024-02-14,0,0,0,0,0
2024-02-15,1,2,1,70400,1
2024-02-16,5,10,5,373500,5
2024-02-17,1,2,1,106800,1
2024-02-18,3,11,3,216100,3
2024-02-19,4,8,4,280500,4
2024-02-20,0,0,0,0,0
2024-02-21,0,0,0,0,0
2024-02-22,6,11,6,236000,6
2024-02-23,11,28,11,626050,11
2024-02-24,2,5,2,147800,2
2024-02-25,5,12,5,285810,5
2024-02-26,3,6,3,126600,3
2024-02-27,1,2,1,27500,1
2024-02-28,2,4,2,86600,2
2024-02-29,4,6,3,190500,3
2024-03-01,1,4,2,121100,1
2024-03-02,4,11,4,220200,4
2024-03-03,3,7,3,216000,3
2024-03-04,2,5,2,164400,2
2024-03-05,0,0,0,0,0
2024-03-06,0,0,0,0,0
2024-03-07,0,0,0,0,0
2024-03-08,1,2,1,71600,1
2024-03-09,3,6,3,300200,3
2024-03-10,5,7,4,216600,4
2024-03-11,8,13,9,164200,8
2024-03-12,10,5,5,0,5
2024-03-13,0,5,5,0,0
2024-03-14,1,2,1,92800,1
2024-03-15,3,5,3,166000,3
2024-03-16,4,13,5,423200,4
2024-03-17,1,2,1,71600,1
2024-03-18,4,10,4,319580,4
