date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-03-05,46,117,84,1315380,41
2024-03-06,53,71,61,675790,47
2024-03-07,66,116,93,1286870,65
2024-03-08,47,135,84,1804420,45
2024-03-09,67,168,82,2963917,60
2024-03-10,50,100,68,1590300,43
2024-03-11,73,95,68,961505,58
2024-03-12,58,87,62,1099065,49
2024-03-13,52,142,100,1506950,49
2024-03-14,75,160,106,1881580,56
2024-03-15,75,131,91,1944080,62
2024-03-16,113,217,122,4099070,92
2024-03-17,70,113,71,1915730,61
2024-03-18,55,127,79,2037960,53
2024-03-19,54,128,71,2245690,45
2024-03-20,51,114,71,1977700,50
2024-03-21,65,118,84,1685820,63
2024-03-22,60,159,84,2701145,60
2024-03-23,78,223,97,4732890,78
2024-03-24,53,132,60,2313260,49
2024-03-25,47,141,78,2202700,43
2024-03-26,45,153,100,2576220,44
2024-03-27,25,78,53,954010,25
2024-03-28,51,101,52,1842060,48
2024-03-29,57,167,97,2814570,56
2024-03-30,62,216,97,3955290,62
2024-03-31,38,115,73,1667867,38
2024-04-01,49,71,48,1072580,35
2024-04-02,30,71,46,1154800,26
2024-04-03,14,21,19,172260,14
2024-04-04,28,45,30,1050760,28
2024-04-05,57,123,72,1980900,57
2024-04-06,37,112,56,2432220,37
2024-04-07,37,112,72,2006650,32
2024-04-08,20,33,25,759750,20
2024-04-09,22,73,44,1276200,22
2024-04-10,20,75,44,953150,18
2024-04-11,24,45,32,803470,24
2024-04-12,24,108,53,1900930,24
2024-04-13,20,83,40,1935650,20
2024-04-14,37,61,52,1410200,29
2024-04-15,19,37,29,859460,19
2024-04-16,32,65,45,852110,23
2024-04-17,10,26,16,312170,10
2024-04-18,25,51,49,1164610,25
2024-04-19,24,54,32,684000,24
2024-04-20,66,127,73,2135517,66
2024-04-21,39,61,56,1202400,39
2024-04-22,24,60,39,1159600,24
2024-04-23,13,27,15,327840,13
2024-04-24,17,37,20,664570,17
2024-04-25,18,29,24,479910,15
2024-04-26,23,53,25,1238980,23
2024-04-27,23,48,25,1012580,23
2024-04-28,55,105,68,1203450,54
2024-04-29,20,32,19,682670,18
2024-04-30,7,14,8,144100,7
2024-05-01,9,17,10,141900,9
2024-05-02,55,102,73,500960,53
2024-05-03,66,140,76,1685415,64
2024-05-04,60,124,74,1302955,59
2024-05-05,38,72,39,926070,38
2024-05-06,5,8,5,79310,5
2024-05-07,5,7,4,36850,4
2024-05-08,4,16,6,175450,4
2024-05-09,6,41,24,527450,6
2024-05-10,32,159,83,2124483,29
2024-05-11,20,64,30,554833,20
2024-05-12,5,9,6,33623,5
2024-05-13,7,14,5,140630,5
2024-05-14,17,57,36,759700,17
2024-05-15,12,17,13,164370,12
2024-05-16,11,26,16,229350,11
2024-05-17,4,6,4,120880,4
2024-05-18,67,204,128,2637620,67
2024-05-19,11,63,35,961450,11
2024-05-20,6,9,6,55000,6
2024-05-21,7,16,14,189750,7
2024-05-22,8,17,8,171050,8
2024-05-23,5,104,39,1139950,5
2024-05-24,4,7,4,206050,4
2024-05-25,23,74,31,1252187,23
2024-05-26,10,47,22,435800,10
2024-05-27,19,21,19,304700,19
2024-05-28,4,6,4,118910,4
2024-05-29,6,3,2,36370,2
2024-05-30,4,6,5,67720,4
2024-05-31,2,4,3,45720,2
2024-06-01,6,21,8,306520,6
2024-06-02,1,4,2,73620,1
