date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-04-07,39,56,29,932130,27
2025-04-08,26,58,33,845020,23
2025-04-09,18,72,42,1078140,18
2025-04-10,13,43,36,701490,13
2025-04-11,19,57,43,990860,19
2025-04-12,24,119,64,2513130,23
2025-04-13,27,69,32,1393110,22
2025-04-14,22,66,53,1107430,21
2025-04-15,23,120,53,2069210,22
2025-04-16,21,87,56,1684210,18
2025-04-17,12,68,53,1082010,12
2025-04-18,29,131,63,2222285,27
2025-04-19,38,120,64,2217920,35
2025-04-20,28,76,51,1200800,23
2025-04-21,28,99,63,1403680,23
2025-04-22,17,42,23,701030,14
2025-04-23,26,106,70,1538580,21
2025-04-24,8,86,55,1272680,7
2025-04-25,16,82,54,1188410,16
2025-04-26,21,85,43,1851550,20
2025-04-27,22,81,42,1707340,18
2025-04-28,17,66,41,1238790,15
2025-04-29,18,70,45,1226280,17
2025-04-30,15,95,58,1651100,15
2025-05-01,20,74,43,1443030,20
2025-05-02,23,83,59,1609860,22
2025-05-03,51,120,45,2930480,44
2025-05-04,31,143,58,3369306,30
2025-05-05,21,64,46,1862560,21
2025-05-06,11,24,10,457210,10
2025-05-07,6,23,31,321130,6
2025-05-08,16,68,57,1108060,11
2025-05-09,28,43,51,549440,28
2025-05-10,26,75,51,1120990,23
2025-05-11,6,30,11,272260,6
2025-05-12,10,36,32,460540,8
2025-05-13,7,49,34,541160,7
2025-05-14,9,23,11,494960,9
2025-05-15,9,53,25,668510,9
2025-05-16,23,124,63,2032900,23
2025-05-17,40,223,101,3531620,40
2025-05-18,15,72,44,1265160,14
2025-05-19,11,44,19,789260,9
2025-05-20,8,38,18,612000,8
2025-05-21,10,35,33,433660,9
2025-05-22,11,36,16,358180,11
2025-05-23,23,96,50,1616820,23
2025-05-24,30,60,27,1164266,26
2025-05-25,12,68,39,1120556,12
2025-05-26,6,50,31,809066,6
2025-05-27,8,32,13,411660,8
2025-05-28,6,53,16,535700,6
2025-05-29,11,28,14,495600,9
2025-05-30,12,74,29,1147100,12
2025-05-31,12,33,38,717400,12
2025-06-01,12,60,37,926290,9
2025-06-02,8,59,30,630430,5
2025-06-03,8,25,15,531500,7
2025-06-04,2,10,9,82280,2
2025-06-05,5,55,37,498350,5
2025-06-06,5,52,32,705500,5
2025-06-07,13,86,33,1138350,13
2025-06-08,3,49,28,616550,3
2025-06-09,6,52,25,470150,5
2025-06-10,6,93,45,1030280,6
2025-06-11,3,17,6,30800,2
2025-06-12,13,72,43,712030,13
2025-06-13,7,35,29,540100,7
2025-06-14,12,42,17,810500,12
2025-06-15,8,58,32,686934,8
2025-06-16,5,55,25,680300,4
2025-06-17,0,0,0,0,0
2025-06-18,3,59,30,556860,3
2025-06-19,6,66,33,650650,5
2025-06-20,7,50,25,805600,7
2025-06-21,12,29,12,724100,12
2025-06-22,2,162,77,2352900,2
2025-06-23,2,49,22,438900,2
2025-06-24,2,7,24,83380,2
2025-06-25,0,0,0,0,0
2025-06-26,8,55,48,531600,6
2025-06-27,10,31,17,563210,9
2025-06-28,14,73,31,1019910,14
2025-06-29,3,32,25,401560,3
2025-06-30,4,77,38,821480,4
2025-07-01,4,3,3,22440,2
2025-07-02,4,56,24,713040,4
2025-07-03,3,37,28,328200,3
2025-07-04,2,5,2,112400,2
2025-07-05,7,21,8,199900,7
2025-07-06,0,0,0,0,0
