date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-06-27,67,149,97,1813470,64
2024-06-28,64,117,87,1269878,64
2024-06-29,60,110,67,1595350,60
2024-06-30,26,75,44,1248110,27
2024-07-01,47,55,47,702030,45
2024-07-02,47,65,53,710820,44
2024-07-03,38,84,65,816380,34
2024-07-04,46,120,70,1415148,45
2024-07-05,37,73,42,1066285,35
2024-07-06,58,148,73,2264110,58
2024-07-07,36,78,41,852254,35
2024-07-08,47,58,50,641560,40
2024-07-09,40,87,61,1105810,39
2024-07-10,52,76,62,778460,39
2024-07-11,52,88,64,998810,48
2024-07-12,41,111,82,1582225,40
2024-07-13,85,241,102,3739682,82
2024-07-14,71,219,104,3235292,71
2024-07-15,41,52,37,626814,36
2024-07-16,30,81,44,917794,30
2024-07-17,30,114,80,1278540,29
2024-07-18,50,100,88,1324170,48
2024-07-19,38,98,64,1367310,37
2024-07-20,57,126,59,1929002,56
2024-07-21,42,129,83,1823520,41
2024-07-22,37,81,58,799750,36
2024-07-23,40,83,49,1033480,36
2024-07-24,26,68,48,655400,25
2024-07-25,39,95,51,1333300,36
2024-07-26,63,173,89,2194470,62
2024-07-27,66,180,74,2526577,64
2024-07-28,72,189,114,1932304,64
2024-07-29,36,77,41,1048284,35
2024-07-30,35,80,47,981730,31
2024-07-31,38,69,42,647190,33
2024-08-01,86,257,110,3900434,81
2024-08-02,58,158,67,2115270,56
2024-08-03,76,223,90,2773260,75
2024-08-04,30,93,36,1182012,29
2024-08-05,37,76,36,1015217,33
2024-08-06,40,80,43,1076587,39
2024-08-07,38,110,55,1288960,36
2024-08-08,26,42,27,664530,25
2024-08-09,62,166,81,2540782,58
2024-08-10,87,209,95,3242313,79
2024-08-11,89,251,114,3817293,85
2024-08-12,69,170,73,2931903,64
2024-08-13,65,165,62,2876384,54
2024-08-14,37,144,62,1994557,36
2024-08-15,33,91,39,1184971,32
2024-08-16,51,124,52,1824731,49
2024-08-17,30,107,55,1388067,30
2024-08-18,19,61,33,891625,19
2024-08-19,47,83,52,1423447,39
2024-08-20,24,56,38,578680,23
2024-08-21,21,88,59,972160,18
2024-08-22,22,92,47,1476770,20
2024-08-23,21,118,54,1776408,21
2024-08-24,29,91,44,1190670,29
2024-08-25,28,95,70,1156440,26
2024-08-26,25,110,78,1437420,22
2024-08-27,46,105,84,1214730,46
2024-08-28,18,87,71,1001240,16
2024-08-29,31,61,52,754850,29
2024-08-30,19,45,21,567570,18
2024-08-31,18,59,30,837010,18
2024-09-01,25,98,53,1568060,20
2024-09-02,15,26,16,230800,12
2024-09-03,20,42,26,467750,20
2024-09-04,23,59,39,524710,23
2024-09-05,40,72,53,2079450,39
2024-09-06,38,68,63,587550,38
2024-09-07,19,57,33,470580,19
2024-09-08,27,71,33,783280,25
2024-09-09,10,45,34,712880,10
2024-09-10,9,29,12,222800,9
2024-09-11,36,59,39,247330,36
2024-09-12,42,94,59,467050,41
2024-09-13,61,96,80,1019720,54
2024-09-14,75,122,74,1611351,68
2024-09-15,63,137,76,1680811,63
2024-09-16,11,56,30,812350,10
2024-09-17,24,51,30,270150,24
2024-09-18,11,33,14,249800,11
2024-09-19,17,36,17,306720,14
2024-09-20,52,72,55,630940,51
2024-09-21,41,75,58,1438740,36
2024-09-22,23,53,29,903380,23
2024-09-23,9,37,20,323300,9
2024-09-24,19,7,7,54780,7
