date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-06-02,58,112,81,1306366,56
2026-06-03,66,107,80,977112,62
2026-06-04,69,195,117,2417964,63
2026-06-05,61,144,104,1991466,60
2026-06-06,57,124,65,2336846,57
2026-06-07,52,68,56,872590,52
2026-06-08,32,140,100,1833280,32
2026-06-09,54,106,79,1066190,52
2026-06-10,53,76,66,892060,53
2026-06-11,43,153,108,1480801,41
2026-06-12,55,112,79,1737040,54
2026-06-13,79,191,109,2996305,79
2026-06-14,52,137,73,1948995,51
2026-06-15,56,131,75,1936300,37
2026-06-16,38,118,90,1375715,35
2026-06-17,60,101,73,1065900,59
2026-06-18,33,69,59,793890,31
2026-06-19,99,179,127,1515390,98
2026-06-20,85,198,100,2698140,83
2026-06-21,56,88,51,1089620,45
2026-06-22,27,91,86,1312210,27
2026-06-23,34,123,98,1215880,30
2026-06-24,28,57,47,564460,28
2026-06-25,35,109,65,1429160,34
2026-06-26,71,123,116,1396950,70
2026-06-27,45,124,83,2039330,40
2026-06-28,31,92,66,1064410,31
2026-06-29,27,48,56,531560,27
2026-06-30,29,39,69,292740,27
2026-07-01,54,68,42,865110,21
2026-07-02,38,145,102,1601220,36
2026-07-03,34,73,51,998500,32
2026-07-04,46,103,55,1877940,46
2026-07-05,28,85,55,1299450,28
2026-07-06,30,89,71,1153380,29
2026-07-07,17,57,46,592880,17
2026-07-08,42,96,65,5481040,38
2026-07-09,27,59,35,101371,27
2026-07-10,55,141,82,1462470,53
2026-07-11,65,195,93,2762500,65
2026-07-12,29,93,53,1327570,28
2026-07-13,23,43,32,613100,22
2026-07-14,34,37,31,558300,28
2026-07-15,26,41,37,432801,25
2026-07-16,26,114,74,1431920,25
2026-07-17,23,44,23,720070,19
2026-07-18,70,154,74,3179695,67
2026-07-19,50,132,73,2394544,50
2026-07-20,33,85,54,1147427,31
2026-07-21,14,60,32,835500,13
2026-07-22,18,48,34,729460,15
2026-07-23,12,24,15,321770,11
2026-07-24,33,102,64,1462630,31
2026-07-25,49,176,76,3002293,47
2026-07-26,37,101,40,1269942,36
2026-07-27,31,65,51,938340,31
2026-07-28,21,96,51,910970,20
2026-07-29,23,84,59,1010370,21
2026-07-30,29,70,42,984176,25
2026-07-31,41,136,72,1795196,35
2026-08-01,137,286,134,4842897,102
2026-08-02,30,92,55,1232544,30
2026-08-03,50,74,40,1057264,39
2026-08-04,51,62,45,622860,41
2026-08-05,40,85,53,1026940,38
2026-08-06,28,63,37,1083526,28
2026-08-07,45,120,78,1261392,42
2026-08-08,38,126,63,2036210,37
2026-08-09,48,185,101,3224270,47
2026-08-10,34,106,52,2189059,33
2026-08-11,37,86,38,1891487,34
2026-08-12,37,98,39,2031045,34
2026-08-13,30,92,36,1816410,30
2026-08-14,37,98,39,2121880,37
2026-08-15,19,46,21,733330,19
2026-08-16,32,47,24,808120,22
2026-08-17,30,50,28,496600,24
2026-08-18,27,81,51,918700,26
2026-08-19,20,50,34,578760,20
2026-08-20,13,34,21,502030,13
2026-08-21,25,56,25,661050,20
2026-08-22,31,83,32,966185,25
2026-08-23,41,110,84,1182175,41
2026-08-24,24,33,24,254115,22
2026-08-25,23,62,63,664445,23
2026-08-26,12,26,14,224180,12
2026-08-27,39,47,39,625800,39
2026-08-28,22,27,15,507200,15
2026-08-29,21,52,24,592860,21
2026-08-30,4,13,5,291920,4
2026-08-31,0,1,1,0,0
