date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-03-02,54,148,105,2405850,54
2025-03-03,68,78,61,779740,53
2025-03-04,43,68,55,741784,41
2025-03-05,57,136,95,1541730,55
2025-03-06,56,115,85,1430660,54
2025-03-07,42,131,72,2238090,41
2025-03-08,44,120,60,2982800,44
2025-03-09,43,108,65,1781280,39
2025-03-10,69,118,85,1578830,51
2025-03-11,53,108,75,1489370,47
2025-03-12,61,131,82,1858164,56
2025-03-13,47,112,72,1844060,45
2025-03-14,48,145,89,1832960,46
2025-03-15,56,143,69,2973950,53
2025-03-16,50,122,66,2119430,35
2025-03-17,62,113,105,1784513,53
2025-03-18,39,76,87,1051333,36
2025-03-19,24,64,51,1130011,22
2025-03-20,49,166,90,2494691,48
2025-03-21,54,139,76,2170160,53
2025-03-22,51,127,79,2482520,51
2025-03-23,36,96,82,1427260,35
2025-03-24,44,96,91,1297770,40
2025-03-25,48,91,80,1107504,47
2025-03-26,44,112,83,1374720,38
2025-03-27,67,107,101,1032710,61
2025-03-28,42,104,84,1083118,40
2025-03-29,60,173,105,2926562,60
2025-03-30,54,106,77,1221610,54
2025-03-31,33,55,51,796984,32
2025-04-01,16,21,17,225340,16
2025-04-02,20,49,57,656010,20
2025-04-03,20,38,37,570670,20
2025-04-04,35,92,56,692650,34
2025-04-05,32,96,58,1631510,32
2025-04-06,26,45,45,555410,26
2025-04-07,30,45,42,773250,25
2025-04-08,25,48,30,606250,25
2025-04-09,18,39,24,643280,18
2025-04-10,16,25,19,414350,16
2025-04-11,18,39,21,661680,18
2025-04-12,55,155,92,2620100,55
2025-04-13,63,129,89,2016000,58
2025-04-14,16,23,16,430200,14
2025-04-15,17,76,34,1388000,16
2025-04-16,14,62,35,801060,14
2025-04-17,11,20,19,165090,11
2025-04-18,24,68,34,1107325,23
2025-04-19,63,98,69,1393500,62
2025-04-20,23,57,47,775030,23
2025-04-21,23,39,21,601950,21
2025-04-22,17,33,18,590270,14
2025-04-23,13,50,40,780910,13
2025-04-24,17,78,55,1099310,16
2025-04-25,10,46,26,708210,10
2025-04-26,31,57,32,1165740,30
2025-04-27,27,46,31,959280,27
2025-04-28,21,32,21,653030,21
2025-04-29,21,39,25,613672,21
2025-04-30,14,24,14,374490,14
2025-05-01,15,23,15,601610,15
2025-05-02,21,28,21,493190,21
2025-05-03,55,108,53,2210807,52
2025-05-04,35,90,38,1773606,35
2025-05-05,10,30,12,797350,10
2025-05-06,2,3,2,32780,2
2025-05-07,3,4,3,45430,3
2025-05-08,10,47,28,701530,6
2025-05-09,14,18,15,161400,14
2025-05-10,23,50,26,582020,22
2025-05-11,4,14,6,128130,4
2025-05-12,6,22,9,82890,5
2025-05-13,9,48,35,446670,9
2025-05-14,13,18,13,189730,13
2025-05-15,15,44,28,669480,15
2025-05-16,18,87,55,1320600,18
2025-05-17,73,253,133,3097120,73
2025-05-18,9,49,30,649550,8
2025-05-19,5,29,13,485100,4
2025-05-20,8,33,17,464200,8
2025-05-21,7,23,10,105600,7
2025-05-22,10,32,14,240700,10
2025-05-23,15,15,15,23980,15
2025-05-24,32,50,30,522597,30
2025-05-25,10,45,33,634346,10
2025-05-26,8,43,31,581036,8
2025-05-27,3,18,6,90050,3
2025-05-28,3,17,6,21450,3
2025-05-29,8,25,11,410500,8
2025-05-30,2,4,2,120500,2
2025-05-31,0,0,0,0,0
