date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-07-17,51,142,99,1559800,48
2024-07-18,63,119,94,1548660,61
2024-07-19,52,113,80,1859800,50
2024-07-20,71,158,72,2276202,70
2024-07-21,51,148,73,2120484,50
2024-07-22,47,106,54,1206560,48
2024-07-23,46,91,58,1056410,46
2024-07-24,34,81,55,764220,33
2024-07-25,56,86,59,1196930,51
2024-07-26,63,176,91,2378207,63
2024-07-27,80,220,92,3469633,80
2024-07-28,77,216,120,2352064,70
2024-07-29,52,107,58,1520734,50
2024-07-30,59,117,70,1363410,53
2024-07-31,45,100,56,977130,42
2024-08-01,101,246,123,3457584,95
2024-08-02,72,185,82,2378230,69
2024-08-03,91,283,109,3866120,90
2024-08-04,45,159,69,2037280,43
2024-08-05,58,123,54,1587477,50
2024-08-06,58,123,61,1525751,53
2024-08-07,58,120,75,1303920,53
2024-08-08,44,80,49,1313740,43
2024-08-09,71,177,89,2641263,66
2024-08-10,96,234,106,3673854,89
2024-08-11,101,241,142,3512783,93
2024-08-12,81,210,90,3542043,77
2024-08-13,74,181,93,2945294,63
2024-08-14,51,144,98,1750797,49
2024-08-15,51,126,79,1617407,51
2024-08-16,64,164,87,2274741,65
2024-08-17,41,135,68,2004667,41
2024-08-18,31,96,64,1430312,31
2024-08-19,52,89,57,1470967,44
2024-08-20,27,63,42,763880,27
2024-08-21,28,71,64,774360,25
2024-08-22,28,113,80,1652470,26
2024-08-23,29,128,60,1916648,28
2024-08-24,36,105,52,1284050,36
2024-08-25,34,96,95,1051790,32
2024-08-26,33,95,86,1293080,30
2024-08-27,48,77,86,848430,48
2024-08-28,27,98,80,1116500,25
2024-08-29,36,70,77,870370,35
2024-08-30,36,65,35,701050,33
2024-08-31,31,83,45,981150,31
2024-09-01,32,112,61,1939040,27
2024-09-02,16,34,20,496300,16
2024-09-03,23,44,28,582150,23
2024-09-04,29,67,44,699110,29
2024-09-05,45,80,57,2070650,44
2024-09-06,43,78,67,839250,43
2024-09-07,27,95,45,1285080,27
2024-09-08,29,73,34,897200,27
2024-09-09,12,51,36,894890,12
2024-09-10,9,29,12,222800,9
2024-09-11,41,63,41,322130,38
2024-09-12,49,110,70,803610,48
2024-09-13,63,100,83,1076600,56
2024-09-14,94,143,82,1940221,76
2024-09-15,71,159,88,1987631,70
2024-09-16,17,70,38,1140880,16
2024-09-17,34,87,44,754550,30
2024-09-18,12,37,18,283200,12
2024-09-19,19,40,22,453520,16
2024-09-20,55,78,59,777040,54
2024-09-21,42,86,62,1644000,38
2024-09-22,28,59,34,956470,28
2024-09-23,10,38,21,272300,10
2024-09-24,27,18,14,144540,14
2024-09-25,41,72,51,489740,41
2024-09-26,44,82,63,529980,42
2024-09-27,46,75,46,1026730,40
2024-09-28,50,98,62,1199670,50
2024-09-29,14,30,33,645850,14
2024-09-30,14,16,26,294524,9
2024-10-01,12,59,53,1013724,10
2024-10-02,7,18,10,218124,7
2024-10-03,6,10,6,315674,5
2024-10-04,28,48,34,764234,28
2024-10-05,13,50,14,432350,14
2024-10-06,11,14,11,216600,11
2024-10-07,5,5,5,0,5
2024-10-08,8,11,8,30800,8
2024-10-09,6,9,6,30800,6
2024-10-10,14,28,13,590040,13
2024-10-11,10,21,9,443372,8
2024-10-12,25,57,27,993336,24
2024-10-13,12,40,17,931436,12
2024-10-14,4,10,4,378000,4
