date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-06-04,60,119,84,1801480,56
2024-06-05,39,102,72,1031500,39
2024-06-06,64,126,85,1112660,57
2024-06-07,50,86,62,1189470,49
2024-06-08,49,122,72,1858050,48
2024-06-09,29,73,34,873580,31
2024-06-10,54,140,84,1796244,51
2024-06-11,34,94,59,1216754,32
2024-06-12,36,91,69,823020,35
2024-06-13,31,116,95,1443860,30
2024-06-14,36,103,68,3762970,36
2024-06-15,48,110,48,1689620,48
2024-06-16,29,85,52,1208480,28
2024-06-17,48,74,70,797670,45
2024-06-18,35,69,60,750020,35
2024-06-19,31,85,65,834730,31
2024-06-20,41,107,96,1459370,38
2024-06-21,56,118,100,1428880,56
2024-06-22,54,147,112,2341720,54
2024-06-23,28,70,63,1113860,26
2024-06-24,38,42,38,387180,36
2024-06-25,38,87,86,1195560,38
2024-06-26,35,57,55,496970,33
2024-06-27,48,103,85,1002650,43
2024-06-28,51,128,105,1436538,50
2024-06-29,54,183,89,1916090,54
2024-06-30,18,56,57,1013320,18
2024-07-01,25,75,41,1101090,24
2024-07-02,26,34,31,318830,24
2024-07-03,18,46,44,402440,18
2024-07-04,41,128,64,1507230,40
2024-07-05,22,48,27,750660,21
2024-07-06,35,122,57,2080610,35
2024-07-07,12,36,14,234084,13
2024-07-08,30,35,29,268950,26
2024-07-09,22,62,61,806690,22
2024-07-10,36,32,45,236240,26
2024-07-11,29,59,56,655750,25
2024-07-12,22,54,43,687125,22
2024-07-13,51,166,68,2420552,48
2024-07-14,41,155,73,2196572,41
2024-07-15,27,37,41,443724,23
2024-07-16,18,65,49,823294,18
2024-07-17,15,89,84,994190,14
2024-07-18,22,75,86,1092040,21
2024-07-19,21,50,31,704550,20
2024-07-20,34,94,36,1426800,34
2024-07-21,20,66,21,943600,19
2024-07-22,20,74,41,891230,20
2024-07-23,17,25,13,289490,13
2024-07-24,12,59,34,633620,11
2024-07-25,21,76,30,1189400,19
2024-07-26,40,111,43,1602960,39
2024-07-27,40,126,48,1695247,39
2024-07-28,61,150,83,1373704,53
2024-07-29,16,41,19,525754,16
2024-07-30,20,52,20,704720,18
2024-07-31,19,45,20,455480,16
2024-08-01,66,184,70,2447564,63
2024-08-02,34,89,38,1200200,33
2024-08-03,50,139,59,1527640,49
2024-08-04,21,72,27,929490,20
2024-08-05,23,46,23,650330,22
2024-08-06,21,50,22,662247,20
2024-08-07,20,41,20,375810,19
2024-08-08,22,40,22,627120,21
2024-08-09,41,115,60,1640162,39
2024-08-10,73,216,90,3432583,64
2024-08-11,68,220,87,3267343,63
2024-08-12,54,124,59,2215573,51
2024-08-13,45,111,42,1783524,37
2024-08-14,20,54,23,379622,19
2024-08-15,25,70,30,953361,25
2024-08-16,36,72,36,1197767,35
2024-08-17,22,68,26,726527,22
2024-08-18,17,58,31,771075,17
2024-08-19,20,46,26,877657,19
2024-08-20,16,28,17,365980,16
2024-08-21,18,45,37,433160,15
2024-08-22,15,58,28,944430,13
2024-08-23,14,69,26,1033428,14
2024-08-24,24,73,39,820520,24
2024-08-25,22,62,53,602010,20
2024-08-26,18,53,34,646740,15
2024-08-27,41,58,43,504580,41
2024-08-28,11,38,44,418680,11
2024-08-29,17,44,38,536730,16
2024-08-30,11,28,12,280410,11
2024-08-31,12,32,15,291050,12
2024-09-01,7,21,7,649100,7
