date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-08-11,95,252,91,5237493,76
2026-08-12,80,258,100,5270147,75
2026-08-13,87,258,95,5580143,81
2026-08-14,72,244,95,5112737,70
2026-08-15,44,159,65,3748260,41
2026-08-16,67,156,70,2484163,44
2026-08-17,60,144,84,2079260,50
2026-08-18,39,164,92,2113831,37
2026-08-19,35,121,75,1551694,32
2026-08-20,37,117,63,1627171,29
2026-08-21,80,177,83,2315056,52
2026-08-22,63,222,95,3524600,57
2026-08-23,28,149,79,2389385,28
2026-08-24,41,134,89,2212595,31
2026-08-25,20,115,82,1967595,19
2026-08-26,31,74,42,1164840,27
2026-08-27,23,87,57,1434105,23
2026-08-28,45,102,74,1856975,37
2026-08-29,35,124,58,2367530,33
2026-08-30,20,65,27,1550770,19
2026-08-31,25,56,36,641210,18
2026-09-01,45,30,22,410503,12
2026-09-02,15,32,22,456943,15
2026-09-03,8,111,63,1243553,7
2026-09-04,26,104,61,1384754,25
2026-09-05,57,156,70,2421006,56
2026-09-06,15,75,39,1244760,15
2026-09-07,24,58,44,445720,20
2026-09-08,6,66,57,1050560,4
2026-09-09,14,74,36,875380,14
2026-09-10,13,173,63,2257190,13
2026-09-11,24,113,64,1935630,24
2026-09-12,25,94,49,1775330,25
2026-09-13,14,47,36,831650,14
2026-09-14,16,82,55,951070,13
2026-09-15,23,97,35,1294630,22
2026-09-16,11,51,23,624690,9
2026-09-17,7,86,53,1038250,7
2026-09-18,31,57,30,957636,26
2026-09-19,38,97,39,2044577,32
2026-09-20,40,163,77,3396072,37
2026-09-21,38,133,49,3189280,38
2026-09-22,34,105,40,2172080,34
2026-09-23,16,72,42,1311415,15
2026-09-24,14,63,54,747720,14
2026-09-25,50,105,65,1816300,35
2026-09-26,25,107,51,1654790,23
2026-09-27,12,67,57,1099450,11
2026-09-28,7,27,30,180850,6
2026-09-29,17,72,36,962600,17
2026-09-30,12,59,37,429165,12
2026-10-01,13,42,51,520735,12
2026-10-02,14,75,57,1210830,13
2026-10-03,25,106,46,2458230,24
2026-10-04,11,47,54,674130,11
2026-10-05,12,51,31,765765,10
2026-10-06,11,31,14,508645,9
2026-10-07,16,47,22,525705,16
2026-10-08,9,112,60,1579025,9
2026-10-09,29,80,44,999900,28
2026-10-10,24,112,62,2415495,23
2026-10-11,32,85,56,1871715,30
2026-10-12,17,86,45,1203620,11
2026-10-13,13,66,52,873950,12
2026-10-14,9,50,27,970240,9
2026-10-15,14,97,54,1472590,12
2026-10-16,27,73,57,1349070,26
2026-10-17,30,74,34,1482354,30
2026-10-18,25,108,58,1644240,17
2026-10-19,24,89,64,1515800,18
2026-10-20,11,56,36,761790,7
2026-10-21,15,67,67,868710,13
2026-10-22,9,110,64,1289890,9
2026-10-23,30,118,64,1797425,26
2026-10-24,21,98,60,1783535,15
2026-10-25,21,111,89,2049530,18
2026-10-26,17,32,37,553440,11
2026-10-27,7,54,30,894020,6
2026-10-28,8,49,31,635250,7
2026-10-29,7,25,27,425260,6
2026-10-30,23,67,44,1089180,21
2026-10-31,17,72,25,1505665,16
2026-11-01,22,28,30,668500,11
2026-11-02,9,24,12,633950,8
2026-11-03,1,9,5,97900,1
2026-11-04,5,13,7,310620,4
2026-11-05,6,48,48,675300,5
2026-11-06,5,13,7,246400,5
2026-11-07,6,20,9,590400,6
2026-11-08,13,21,12,1058800,12
2026-11-09,17,33,18,1342450,16
