date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-01-06,28,62,45,1244870,27
2026-01-07,39,46,40,1162805,36
2026-01-08,25,60,50,1148495,25
2026-01-09,32,95,69,1579280,32
2026-01-10,56,147,67,2886998,52
2026-01-11,46,121,54,2625114,46
2026-01-12,34,60,37,1448940,27
2026-01-13,35,95,79,1113250,32
2026-01-14,50,84,68,979630,45
2026-01-15,44,93,70,1081556,44
2026-01-16,40,125,105,1480999,39
2026-01-17,41,104,68,1861310,40
2026-01-18,30,53,52,785910,30
2026-01-19,43,48,38,623240,36
2026-01-20,42,69,55,962680,41
2026-01-21,25,40,32,531620,24
2026-01-22,32,58,41,1052470,32
2026-01-23,41,135,85,2545642,41
2026-01-24,44,126,60,3404180,43
2026-01-25,32,66,55,1518480,32
2026-01-26,50,50,37,839008,35
2026-01-27,25,122,87,1858290,25
2026-01-28,25,60,63,1335700,25
2026-01-29,18,106,58,1774950,18
2026-01-30,40,107,73,1721850,40
2026-01-31,43,76,49,1434340,43
2026-02-01,19,78,37,1451360,19
2026-02-02,6,16,9,214350,6
2026-02-03,7,82,41,1420030,7
2026-02-04,7,42,16,457160,7
2026-02-05,6,10,6,468320,6
2026-02-06,13,27,14,509510,13
2026-02-07,43,150,67,3479605,42
2026-02-08,10,21,12,279230,10
2026-02-09,10,47,25,993760,10
2026-02-10,13,59,30,1321150,13
2026-02-11,18,30,17,617300,17
2026-02-12,12,18,12,560020,11
2026-02-13,26,51,28,706485,26
2026-02-14,45,167,76,2786430,45
2026-02-15,14,59,23,1115950,14
2026-02-16,20,23,16,397200,15
2026-02-17,14,21,16,470470,14
2026-02-18,23,42,27,786435,22
2026-02-19,14,54,32,986120,12
2026-02-20,20,78,40,1249780,19
2026-02-21,22,57,26,1781737,21
2026-02-22,31,70,32,1862305,31
2026-02-23,17,104,56,2079870,12
2026-02-24,19,27,19,285540,15
2026-02-25,18,59,49,1366270,16
2026-02-26,4,22,19,273410,4
2026-02-27,15,72,37,1081610,13
2026-02-28,17,59,39,1522380,17
2026-03-01,21,36,19,670810,17
2026-03-02,50,156,111,2405190,47
2026-03-03,98,67,44,919810,22
2026-03-04,11,22,21,210760,9
2026-03-05,15,43,40,642010,15
2026-03-06,22,49,30,766640,22
2026-03-07,41,77,50,1288560,41
2026-03-08,24,99,52,1813390,24
2026-03-09,28,28,23,533020,17
2026-03-10,28,41,33,734100,22
2026-03-11,19,54,41,641127,19
2026-03-12,51,51,34,658840,24
2026-03-13,24,65,33,1529760,24
2026-03-14,23,86,39,1790335,23
2026-03-15,23,66,30,1218206,23
2026-03-16,21,38,22,326830,16
2026-03-17,12,71,57,820710,12
2026-03-18,13,34,22,600630,13
2026-03-19,22,70,42,1448970,21
2026-03-20,59,197,97,1849912,59
2026-03-21,31,73,37,1467520,27
2026-03-22,44,58,54,816270,21
2026-03-23,25,61,63,717680,19
2026-03-24,22,54,42,580380,18
2026-03-25,21,54,38,608123,19
2026-03-26,35,67,46,783265,24
2026-03-27,63,95,61,801085,50
2026-03-28,27,90,60,1398690,27
2026-03-29,24,52,32,736560,24
2026-03-30,19,36,26,654070,18
2026-03-31,13,29,22,367400,13
2026-04-01,25,29,25,373640,25
2026-04-02,14,17,14,199310,14
2026-04-03,20,19,15,228650,15
2026-04-04,8,26,15,173760,8
2026-04-05,0,0,0,0,0
2026-04-06,5,9,3,193600,3
