date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-12-03,70,128,93,1860084,70
2025-12-04,72,172,107,2319400,70
2025-12-05,65,168,93,3082230,65
2025-12-06,71,195,105,5034830,71
2025-12-07,47,114,73,1772472,44
2025-12-08,66,122,78,1878550,55
2025-12-09,59,139,98,1890510,54
2025-12-10,57,92,73,1281010,55
2025-12-11,39,103,77,1775500,39
2025-12-12,49,144,86,2540514,44
2025-12-13,60,165,97,3939520,59
2025-12-14,41,130,79,2503380,33
2025-12-15,48,100,59,1739860,42
2025-12-16,46,106,77,1737826,46
2025-12-17,44,63,55,678795,42
2025-12-18,53,82,64,1077791,53
2025-12-19,37,88,62,1473240,34
2025-12-20,49,115,57,2828583,48
2025-12-21,25,61,40,1123950,25
2025-12-22,54,55,44,789052,35
2025-12-23,32,88,67,1493832,32
2025-12-24,25,64,52,1232382,24
2025-12-25,42,71,51,1094762,40
2025-12-26,56,137,87,2186830,47
2025-12-27,80,209,111,3662078,66
2025-12-28,67,180,83,4117191,63
2025-12-29,49,159,68,4126239,49
2025-12-30,30,105,53,3282521,28
2025-12-31,67,169,84,4586010,54
2026-01-01,34,101,42,3000180,30
2026-01-02,44,131,51,3919050,43
2026-01-03,29,80,33,2058295,27
2026-01-04,12,36,18,974450,12
2026-01-05,13,27,13,593511,13
2026-01-06,9,17,11,380240,8
2026-01-07,20,57,37,1367965,20
2026-01-08,15,29,35,708690,14
2026-01-09,24,81,65,1480110,24
2026-01-10,26,99,40,2010160,26
2026-01-11,37,99,42,2580450,37
2026-01-12,18,41,19,1085490,17
2026-01-13,7,44,26,593780,7
2026-01-14,24,36,21,452280,21
2026-01-15,25,61,41,692716,25
2026-01-16,24,67,43,748750,24
2026-01-17,30,63,33,1539370,30
2026-01-18,21,44,42,710750,20
2026-01-19,8,29,49,473130,8
2026-01-20,13,28,17,633240,12
2026-01-21,7,17,12,363430,7
2026-01-22,11,20,11,679030,11
2026-01-23,30,107,52,2239770,30
2026-01-24,28,82,40,1940860,26
2026-01-25,20,46,23,1170730,20
2026-01-26,13,22,13,540328,13
2026-01-27,17,132,62,2041180,17
2026-01-28,16,40,30,1021430,16
2026-01-29,4,39,21,566610,4
2026-01-30,16,57,26,972130,16
2026-01-31,22,43,25,853680,22
2026-02-01,9,46,16,734320,9
2026-02-02,4,13,6,184320,4
2026-02-03,4,87,41,1320500,4
2026-02-04,3,31,10,445500,3
2026-02-05,6,15,26,327120,5
2026-02-06,7,31,30,805680,7
2026-02-07,24,114,49,2392310,24
2026-02-08,4,32,11,583000,4
2026-02-09,2,31,17,424600,2
2026-02-10,4,39,15,553300,4
2026-02-11,10,16,9,543320,9
2026-02-12,7,14,8,518140,7
2026-02-13,7,19,8,247885,7
2026-02-14,10,79,24,987180,10
2026-02-15,13,44,15,480260,10
2026-02-16,6,3,3,25960,1
2026-02-17,5,11,8,384830,5
2026-02-18,16,32,21,554260,15
2026-02-19,14,54,34,1008220,14
2026-02-20,10,57,29,1114100,10
2026-02-21,16,42,19,1163050,15
2026-02-22,18,44,19,918695,18
2026-02-23,9,52,38,727980,4
2026-02-24,12,15,12,146960,8
2026-02-25,12,52,45,837380,10
2026-02-26,1,11,10,166180,1
2026-02-27,9,64,33,983180,9
2026-02-28,9,24,11,568000,9
2026-03-01,9,21,9,670800,8
2026-03-02,4,8,5,165100,4
2026-03-03,1,2,1,70400,1
