date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-03-20,107,249,141,4719607,105
2026-03-21,90,205,108,4062362,86
2026-03-22,83,121,74,1754232,54
2026-03-23,69,132,92,1586711,61
2026-03-24,70,154,114,1968976,65
2026-03-25,64,128,101,1484732,59
2026-03-26,88,193,123,3515285,86
2026-03-27,75,216,111,3333410,73
2026-03-28,83,202,98,3437947,83
2026-03-29,62,187,94,3152600,62
2026-03-30,63,113,64,1862144,55
2026-03-31,25,67,46,813902,25
2026-04-01,155,111,79,1527250,54
2026-04-02,40,74,50,1163530,40
2026-04-03,44,122,80,1707340,39
2026-04-04,42,117,58,1994000,41
2026-04-05,49,86,55,1412350,38
2026-04-06,41,106,68,1596870,39
2026-04-07,65,151,96,2093390,65
2026-04-08,49,129,102,1732467,45
2026-04-09,23,68,59,971546,23
2026-04-10,38,106,62,1336336,38
2026-04-11,42,100,57,1906174,42
2026-04-12,44,127,80,1904110,33
2026-04-13,43,116,98,1426320,35
2026-04-14,32,80,69,1017620,30
2026-04-15,34,86,73,1578290,32
2026-04-16,42,120,91,1619393,39
2026-04-17,37,128,92,1896693,37
2026-04-18,91,166,117,2133603,89
2026-04-19,71,132,90,1750342,59
2026-04-20,56,163,114,2179740,56
2026-04-21,64,141,96,1359507,61
2026-04-22,44,64,70,657980,44
2026-04-23,49,163,112,2330030,49
2026-04-24,48,124,91,1730290,48
2026-04-25,62,98,81,1582134,59
2026-04-26,45,127,96,1634730,44
2026-04-27,37,57,60,642460,37
2026-04-28,16,78,53,1260754,15
2026-04-29,25,52,49,732205,24
2026-04-30,30,89,68,1449245,30
2026-05-01,97,70,42,1264970,37
2026-05-02,43,121,68,2437378,39
2026-05-03,60,147,87,3425568,58
2026-05-04,53,128,92,2965038,50
2026-05-05,33,81,65,1865918,33
2026-05-06,17,24,19,331650,16
2026-05-07,12,21,17,213040,12
2026-05-08,21,65,40,1013770,20
2026-05-09,19,115,50,1862350,19
2026-05-10,30,34,21,508594,18
2026-05-11,22,63,38,806534,15
2026-05-12,37,139,77,1632114,36
2026-05-13,18,41,26,537744,15
2026-05-14,11,40,23,356900,11
2026-05-15,36,55,45,733610,36
2026-05-16,72,235,134,1387030,72
2026-05-17,40,144,77,2183760,27
2026-05-18,16,106,57,1126840,16
2026-05-19,25,65,44,640700,25
2026-05-20,17,39,26,194725,17
2026-05-21,19,48,27,524935,18
2026-05-22,11,46,29,743110,11
2026-05-23,50,120,65,2415987,46
2026-05-24,37,42,32,551770,25
2026-05-25,14,84,53,1141030,14
2026-05-26,19,60,41,731440,19
2026-05-27,13,36,25,165930,13
2026-05-28,14,56,37,491560,14
2026-05-29,25,113,58,2143610,21
2026-05-30,16,73,45,981840,16
2026-05-31,13,17,13,195770,13
2026-06-01,18,66,35,682520,15
2026-06-02,20,57,40,556020,20
2026-06-03,7,23,10,196120,7
2026-06-04,19,87,48,1129086,14
2026-06-05,7,42,33,739666,6
2026-06-06,6,27,10,501066,6
2026-06-07,6,7,7,64020,6
2026-06-08,8,81,58,872520,8
2026-06-09,5,6,5,165320,5
2026-06-10,14,23,22,250370,14
2026-06-11,15,68,38,593670,15
2026-06-12,6,11,7,160380,6
2026-06-13,48,71,49,531000,48
2026-06-14,3,3,3,21450,3
2026-06-15,1,5,1,105500,1
2026-06-16,0,0,0,0,0
2026-06-17,1,15,4,0,1
2026-06-18,1,15,4,0,1
