date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-02-26,40,112,76,1323104,39
2025-02-27,62,96,80,1283250,59
2025-02-28,42,133,75,2121360,40
2025-03-01,100,112,62,2457490,55
2025-03-02,58,159,110,2647300,58
2025-03-03,60,74,58,711830,52
2025-03-04,39,61,48,684654,38
2025-03-05,52,122,92,1397480,50
2025-03-06,52,108,79,1370340,50
2025-03-07,44,130,72,2281090,43
2025-03-08,44,116,56,2935020,44
2025-03-09,35,95,55,1577380,33
2025-03-10,71,110,80,1490930,51
2025-03-11,51,102,73,1393330,45
2025-03-12,60,129,101,1826884,55
2025-03-13,48,115,93,1878110,46
2025-03-14,53,150,115,1864380,52
2025-03-15,55,147,86,3010870,54
2025-03-16,49,104,61,1801020,35
2025-03-17,63,106,101,1709633,54
2025-03-18,38,74,86,991953,35
2025-03-19,24,65,51,1236851,22
2025-03-20,48,166,89,2114421,47
2025-03-21,50,131,72,2034970,50
2025-03-22,49,118,74,2395700,48
2025-03-23,37,92,84,1406480,36
2025-03-24,42,85,89,1121390,38
2025-03-25,48,91,80,1107504,47
2025-03-26,44,112,83,1376260,38
2025-03-27,62,101,97,957210,57
2025-03-28,40,102,94,1024238,38
2025-03-29,53,163,98,2794580,53
2025-03-30,52,103,75,1171710,52
2025-03-31,33,56,51,834384,32
2025-04-01,14,18,15,141340,14
2025-04-02,19,48,56,649010,19
2025-04-03,18,32,34,472370,18
2025-04-04,34,91,55,685650,33
2025-04-05,31,95,57,1624510,31
2025-04-06,24,42,43,531250,24
2025-04-07,27,41,39,590350,22
2025-04-08,20,42,25,535450,20
2025-04-09,17,39,23,654980,17
2025-04-10,15,23,18,304550,15
2025-04-11,17,38,20,613280,17
2025-04-12,54,125,76,2080000,54
2025-04-13,63,130,89,2081750,58
2025-04-14,14,20,14,380150,12
2025-04-15,17,76,32,1437900,16
2025-04-16,12,59,33,752810,12
2025-04-17,12,22,20,211790,12
2025-04-18,23,66,33,992925,22
2025-04-19,60,92,66,1296270,59
2025-04-20,22,56,46,767550,22
2025-04-21,23,39,21,601950,21
2025-04-22,17,33,18,590270,14
2025-04-23,13,51,40,802910,13
2025-04-24,16,72,54,474710,15
2025-04-25,9,45,25,700950,9
2025-04-26,30,56,31,1157380,29
2025-04-27,23,40,26,892510,23
2025-04-28,19,29,19,613870,19
2025-04-29,19,33,19,510572,19
2025-04-30,13,23,13,367230,13
2025-05-01,13,19,13,446450,13
2025-05-02,18,22,18,404090,18
2025-05-03,54,107,52,2195667,51
2025-05-04,36,92,39,1830506,36
2025-05-05,10,30,12,797350,10
2025-05-06,2,3,2,32780,2
2025-05-07,3,4,3,45430,3
2025-05-08,10,39,28,587130,6
2025-05-09,14,18,15,161400,14
2025-05-10,23,50,26,582020,22
2025-05-11,4,14,6,128130,4
2025-05-12,6,22,9,82890,5
2025-05-13,7,47,33,446010,7
2025-05-14,13,18,13,189730,13
2025-05-15,13,42,26,652320,13
2025-05-16,18,87,54,1318400,18
2025-05-17,73,253,133,3097120,73
2025-05-18,9,47,30,620950,8
2025-05-19,4,27,12,454300,3
2025-05-20,8,33,17,464200,8
2025-05-21,7,23,10,105600,7
2025-05-22,9,30,13,218700,9
2025-05-23,15,15,15,23980,15
2025-05-24,33,52,31,558897,31
2025-05-25,10,43,33,605746,10
2025-05-26,4,36,27,413066,4
2025-05-27,2,17,5,84000,2
