date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-09-10,13,98,58,1385440,13
2026-09-11,52,138,72,2391620,40
2026-09-12,46,141,72,3009894,46
2026-09-13,32,91,54,1370310,27
2026-09-14,36,99,65,1423185,33
2026-09-15,35,136,60,1742720,34
2026-09-16,35,108,68,1410860,33
2026-09-17,13,88,46,1074550,13
2026-09-18,35,58,33,880606,28
2026-09-19,90,222,90,4387577,78
2026-09-20,46,205,102,4572042,42
2026-09-21,76,217,89,4795680,75
2026-09-22,66,200,74,3933055,66
2026-09-23,31,95,69,1790675,26
2026-09-24,30,59,33,1141696,29
2026-09-25,54,120,86,1837980,39
2026-09-26,58,167,79,2757280,55
2026-09-27,19,79,60,1216250,16
2026-09-28,30,60,48,969860,25
2026-09-29,31,81,42,1515870,31
2026-09-30,20,75,62,1117875,19
2026-10-01,49,58,42,805345,18
2026-10-02,26,124,90,1984175,24
2026-10-03,42,152,68,3116100,41
2026-10-04,19,91,82,1280980,18
2026-10-05,26,108,61,1832615,23
2026-10-06,18,63,40,941645,16
2026-10-07,18,60,45,791555,18
2026-10-08,14,127,67,1962075,14
2026-10-09,39,112,76,1692800,39
2026-10-10,35,167,101,3500105,34
2026-10-11,38,134,85,2770535,36
2026-10-12,27,113,76,1707470,21
2026-10-13,16,69,75,874350,15
2026-10-14,12,54,32,1023290,12
2026-10-15,20,113,80,1872540,18
2026-10-16,37,99,81,1651980,36
2026-10-17,45,131,71,2422600,44
2026-10-18,30,128,87,2007700,22
2026-10-19,26,110,87,1784050,20
2026-10-20,22,95,70,1243870,17
2026-10-21,16,81,72,1040530,16
2026-10-22,20,129,95,1786360,20
2026-10-23,47,137,86,1912955,42
2026-10-24,34,154,98,2746775,28
2026-10-25,25,110,80,1962630,22
2026-10-26,33,84,76,1325860,21
2026-10-27,10,73,59,1138000,9
2026-10-28,14,61,57,771650,11
2026-10-29,10,44,44,635360,9
2026-10-30,23,106,67,1541610,20
2026-10-31,31,119,62,2416905,30
2026-11-01,49,54,38,1211100,19
2026-11-02,17,55,23,1046480,16
2026-11-03,4,16,8,309040,4
2026-11-04,12,58,35,1017820,11
2026-11-05,9,59,54,1019300,8
2026-11-06,16,91,62,964750,13
2026-11-07,20,106,38,1653250,20
2026-11-08,27,64,45,1601000,18
2026-11-09,27,57,51,1682160,26
2026-11-10,15,93,39,1550900,15
2026-11-11,13,87,37,1256505,11
2026-11-12,23,72,71,1809600,22
2026-11-13,28,113,61,2520100,28
2026-11-14,27,154,66,3997875,27
2026-11-15,37,106,57,1856980,26
2026-11-16,14,50,28,763000,13
2026-11-17,11,76,36,1217580,11
2026-11-18,17,111,66,1955900,15
2026-11-19,13,60,46,935800,13
2026-11-20,24,42,26,1264760,20
2026-11-21,28,127,58,2007450,23
2026-11-22,26,168,73,3741129,25
2026-11-23,26,104,42,1692695,20
2026-11-24,17,19,12,742825,9
2026-11-25,12,97,63,1497700,12
2026-11-26,12,70,58,1519650,12
2026-11-27,24,90,46,1031680,22
2026-11-28,18,76,44,1337665,17
2026-11-29,13,40,18,820100,13
2026-11-30,13,80,65,1534500,13
2026-12-01,36,13,50,312640,6
2026-12-02,3,10,4,160800,3
2026-12-03,7,7,7,0,7
2026-12-04,6,17,6,249000,6
2026-12-05,8,39,13,1265200,8
2026-12-06,3,6,3,112200,3
2026-12-07,7,11,6,309500,6
2026-12-08,2,7,3,636800,2
2026-12-09,5,11,6,351650,5
