date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-10-06,51,122,91,1892210,50
2024-10-07,39,65,47,869610,38
2024-10-08,45,133,96,1633390,43
2024-10-09,44,107,74,1088428,46
2024-10-10,62,100,78,1547690,59
2024-10-11,78,167,110,2298262,74
2024-10-12,81,206,98,3553396,79
2024-10-13,58,181,107,3238736,58
2024-10-14,21,77,67,1324067,20
2024-10-15,25,40,45,616484,25
2024-10-16,46,118,102,1511930,45
2024-10-17,68,188,117,2320430,66
2024-10-18,79,167,120,1936710,79
2024-10-19,87,158,132,2349680,88
2024-10-20,64,139,111,1628650,64
2024-10-21,66,111,105,1531434,61
2024-10-22,70,163,112,1926929,59
2024-10-23,48,95,80,631224,47
2024-10-24,53,95,85,1231234,50
2024-10-25,94,150,118,1882394,88
2024-10-26,99,235,138,3176390,100
2024-10-27,74,168,121,1946650,72
2024-10-28,64,155,115,2100620,64
2024-10-29,60,129,117,1509160,60
2024-10-30,60,140,117,1343570,59
2024-10-31,36,143,92,2059940,34
2024-11-01,42,98,52,1795710,42
2024-11-02,77,200,97,3177710,76
2024-11-03,42,167,72,2959120,41
2024-11-04,29,110,67,1842430,29
2024-11-05,33,73,55,807200,28
2024-11-06,31,109,67,1236110,30
2024-11-07,42,167,85,2377340,40
2024-11-08,41,124,65,2051350,40
2024-11-09,70,230,99,3673490,71
2024-11-10,40,159,64,2462695,36
2024-11-11,44,168,83,2580574,43
2024-11-12,38,107,61,1153204,36
2024-11-13,27,102,67,1087200,25
2024-11-14,20,92,39,1041760,19
2024-11-15,22,100,35,1523670,23
2024-11-16,56,153,71,2779310,41
2024-11-17,41,142,58,2215930,40
2024-11-18,23,97,53,1805000,20
2024-11-19,17,104,59,1281800,17
2024-11-20,19,81,46,1288700,19
2024-11-21,38,124,82,2166813,36
2024-11-22,64,178,100,2206463,65
2024-11-23,62,180,76,2616402,63
2024-11-24,34,141,65,2406840,29
2024-11-25,27,131,55,1493690,27
2024-11-26,31,136,66,1922680,31
2024-11-27,8,58,44,797420,7
2024-11-28,24,85,29,971350,23
2024-11-29,21,119,45,2672410,22
2024-11-30,41,158,57,2895116,41
2024-12-01,30,89,28,1346930,18
2024-12-02,19,77,57,1434500,20
2024-12-03,12,67,23,721284,13
2024-12-04,24,100,49,1291720,18
2024-12-05,30,58,28,919680,17
2024-12-06,36,114,66,1334790,36
2024-12-07,54,170,96,2436290,54
2024-12-08,30,41,26,660740,23
2024-12-09,20,119,62,1309570,18
2024-12-10,10,52,40,806270,10
2024-12-11,14,56,33,243510,15
2024-12-12,10,22,14,244290,9
2024-12-13,23,88,41,904460,21
2024-12-14,24,121,54,2451020,24
2024-12-15,28,79,36,1341910,18
2024-12-16,19,64,34,810960,4
2024-12-17,2,5,5,71480,2
2024-12-18,9,30,14,210440,9
2024-12-19,7,11,27,137290,6
2024-12-20,12,58,23,708900,12
2024-12-21,17,87,21,641760,18
2024-12-22,38,32,34,373160,16
2024-12-23,16,22,21,211684,10
2024-12-24,10,43,26,875000,9
2024-12-25,8,49,25,919910,7
2024-12-26,3,4,3,29770,3
2024-12-27,11,27,12,92590,9
2024-12-28,16,37,20,829050,14
2024-12-29,10,26,11,1000960,10
2024-12-30,7,18,8,847810,7
2024-12-31,11,32,11,1052230,11
2025-01-01,6,16,7,748200,6
2025-01-02,8,21,8,779850,8
2025-01-03,0,0,0,0,0
