date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-05-17,85,274,145,3980950,85
2025-05-18,37,110,80,1755690,35
2025-05-19,63,96,82,1436580,50
2025-05-20,68,125,102,1894350,66
2025-05-21,56,92,83,826570,54
2025-05-22,56,96,86,998620,56
2025-05-23,51,91,70,1296927,51
2025-05-24,72,121,88,2040976,68
2025-05-25,43,100,87,1432850,37
2025-05-26,63,119,106,1562720,55
2025-05-27,51,84,59,1039183,50
2025-05-28,48,120,86,1271960,47
2025-05-29,55,82,82,929970,53
2025-05-30,32,70,62,1059890,32
2025-05-31,36,69,59,1321170,36
2025-06-01,56,108,79,1247660,48
2025-06-02,54,111,81,1158540,48
2025-06-03,62,90,69,1207180,58
2025-06-04,24,37,35,262410,24
2025-06-05,49,117,88,1218200,49
2025-06-06,31,82,58,1298720,31
2025-06-07,45,137,67,2387720,44
2025-06-08,34,104,63,1477000,34
2025-06-09,35,71,51,843370,34
2025-06-10,39,105,66,1183590,36
2025-06-11,34,61,45,634690,33
2025-06-12,45,134,86,1358200,44
2025-06-13,24,61,48,961280,24
2025-06-14,32,77,35,1595460,31
2025-06-15,42,92,57,1277544,31
2025-06-16,36,88,58,970490,32
2025-06-17,30,42,35,694360,30
2025-06-18,36,97,68,869590,34
2025-06-19,52,118,86,1380310,52
2025-06-20,27,51,48,1021400,27
2025-06-21,31,67,31,1249920,31
2025-06-22,16,181,91,2782640,16
2025-06-23,21,79,41,959950,21
2025-06-24,30,55,55,843870,30
2025-06-25,20,20,19,293400,19
2025-06-26,34,111,79,1308530,32
2025-06-27,53,124,83,1393410,52
2025-06-28,46,154,83,2215710,46
2025-06-29,11,51,35,718230,11
2025-06-30,12,102,50,1175310,12
2025-07-01,38,75,,897450,18
2025-07-02,12,71,36,966400,12
2025-07-03,12,54,40,542270,12
2025-07-04,11,25,16,375880,11
2025-07-05,22,53,26,808980,22
2025-07-06,25,72,50,1046110,21
2025-07-07,12,49,33,133650,12
2025-07-08,26,31,29,335130,24
2025-07-09,11,36,21,200200,11
2025-07-10,10,42,36,472780,10
2025-07-11,9,13,10,222100,7
2025-07-12,16,52,25,1001900,16
2025-07-13,17,57,54,730400,13
2025-07-14,12,22,18,264770,12
2025-07-15,7,22,30,376690,7
2025-07-16,13,22,19,207240,9
2025-07-17,5,47,41,526640,5
2025-07-18,19,67,38,1256170,18
2025-07-19,51,122,49,1713260,44
2025-07-20,24,87,51,1554969,24
2025-07-21,10,28,13,338280,10
2025-07-22,7,10,5,152840,5
2025-07-23,15,23,14,406030,13
2025-07-24,22,35,49,483800,20
2025-07-25,21,60,23,1021400,20
2025-07-26,28,77,32,1330310,28
2025-07-27,22,70,31,909260,14
2025-07-28,15,45,19,566088,11
2025-07-29,10,22,13,354996,9
2025-07-30,6,17,10,177826,6
2025-07-31,8,19,11,215766,8
2025-08-01,67,155,69,2316145,65
2025-08-02,19,58,23,896831,19
2025-08-03,12,58,14,768665,12
2025-08-04,8,12,8,283900,8
2025-08-05,10,19,10,408180,10
2025-08-06,5,13,6,29400,5
2025-08-07,10,14,10,95190,10
2025-08-08,19,45,20,506970,19
2025-08-09,32,67,34,1201271,32
2025-08-10,23,56,25,1129440,22
2025-08-11,19,54,20,950516,18
2025-08-12,16,47,21,973500,16
2025-08-13,23,53,22,901990,21
2025-08-14,15,44,14,891950,12
2025-08-15,8,34,10,651150,8
