date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-09-02,34,70,51,868893,33
2026-09-03,19,136,78,1579383,18
2026-09-04,40,142,76,1983254,35
2026-09-05,69,201,83,3339510,68
2026-09-06,27,98,47,1472030,24
2026-09-07,35,80,58,752980,31
2026-09-08,17,80,62,1386380,17
2026-09-09,29,97,53,1281390,29
2026-09-10,12,95,57,1109560,12
2026-09-11,52,139,72,2411420,40
2026-09-12,46,142,72,2943894,46
2026-09-13,30,88,52,1324660,25
2026-09-14,36,104,65,1326385,33
2026-09-15,34,135,59,1710620,33
2026-09-16,34,106,67,1375660,32
2026-09-17,13,88,46,1074550,13
2026-09-18,35,59,33,909206,28
2026-09-19,90,224,90,4437517,78
2026-09-20,46,205,102,4572042,42
2026-09-21,76,215,89,4741730,75
2026-09-22,65,198,73,3818955,65
2026-09-23,33,101,71,2092175,28
2026-09-24,29,56,32,1066896,28
2026-09-25,51,117,83,1781280,36
2026-09-26,61,175,82,3161880,58
2026-09-27,17,74,58,1137050,14
2026-09-28,30,60,48,1008020,25
2026-09-29,29,77,40,1329870,29
2026-09-30,20,75,62,1117875,19
2026-10-01,48,56,41,772345,17
2026-10-02,21,116,85,1756320,19
2026-10-03,39,142,65,3007880,38
2026-10-04,16,82,80,1107580,16
2026-10-05,24,98,58,1565695,21
2026-10-06,15,57,37,783645,13
2026-10-07,18,60,45,791555,18
2026-10-08,11,121,64,1671675,11
2026-10-09,40,114,77,1730200,40
2026-10-10,34,166,100,3485135,33
2026-10-11,37,133,84,2736035,35
2026-10-12,26,110,75,1582070,20
2026-10-13,15,68,74,867350,14
2026-10-14,11,53,31,1031640,11
2026-10-15,19,111,79,1749340,17
2026-10-16,38,101,82,1705800,37
2026-10-17,47,138,73,2679900,46
2026-10-18,29,129,86,2045100,21
2026-10-19,26,110,87,1808250,20
2026-10-20,21,92,69,1214770,16
2026-10-21,15,80,71,1040530,15
2026-10-22,21,131,96,1830360,21
2026-10-23,45,133,84,2011955,40
2026-10-24,32,150,96,2652175,26
2026-10-25,25,110,80,1962630,22
2026-10-26,32,82,75,1288460,20
2026-10-27,10,73,59,1190600,9
2026-10-28,14,61,57,771650,11
2026-10-29,10,44,44,635360,9
2026-10-30,22,104,66,1541610,19
2026-10-31,33,121,64,2375905,32
2026-11-01,49,52,38,1079000,19
2026-11-02,15,49,21,906680,14
2026-11-03,3,13,7,159940,3
2026-11-04,11,56,34,911220,10
2026-11-05,9,59,54,1019300,8
2026-11-06,15,89,61,931750,12
2026-11-07,18,102,36,1447850,18
2026-11-08,26,62,44,1371000,17
2026-11-09,26,56,50,1594960,25
2026-11-10,13,90,37,1422400,13
2026-11-11,13,87,37,1256505,11
2026-11-12,23,72,71,1809600,22
2026-11-13,26,109,59,2360100,26
2026-11-14,28,156,67,4235075,28
2026-11-15,34,98,54,1544380,23
2026-11-16,14,49,28,813905,13
2026-11-17,10,74,35,1110980,10
2026-11-18,17,111,66,1955900,15
2026-11-19,12,58,45,935800,12
2026-11-20,23,40,25,1116960,19
2026-11-21,27,125,57,1972430,22
2026-11-22,25,165,72,3527329,24
2026-11-23,25,102,41,1583695,19
2026-11-24,15,15,10,429425,7
2026-11-25,12,97,63,1497700,12
2026-11-26,12,69,58,1431650,12
2026-11-27,23,88,45,1031680,21
2026-11-28,18,76,44,1337665,17
2026-11-29,12,36,17,688100,12
2026-11-30,12,76,63,1455300,12
2026-12-01,36,13,50,312640,6
