date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-04-23,59,139,103,1742360,54
2025-04-24,44,127,91,1655950,43
2025-04-25,39,116,77,1760400,39
2025-04-26,66,148,88,2311090,65
2025-04-27,42,110,62,1890770,38
2025-04-28,42,93,66,1430820,40
2025-04-29,39,96,66,1587170,38
2025-04-30,35,113,78,1762780,35
2025-05-01,42,100,65,1778420,42
2025-05-02,50,112,86,1918370,49
2025-05-03,89,181,83,3684937,82
2025-05-04,64,198,91,4040176,63
2025-05-05,30,79,55,2052690,30
2025-05-06,20,34,19,573370,19
2025-05-07,23,43,48,620750,23
2025-05-08,32,88,73,1274010,27
2025-05-09,55,73,78,856450,55
2025-05-10,56,114,83,2150930,55
2025-05-11,22,46,25,830880,22
2025-05-12,33,58,56,894280,31
2025-05-13,26,65,53,704930,26
2025-05-14,35,49,37,705240,35
2025-05-15,39,80,55,940830,39
2025-05-16,36,136,77,2053210,37
2025-05-17,83,276,144,3860710,83
2025-05-18,30,93,59,1503580,29
2025-05-19,30,65,38,1089080,28
2025-05-20,40,69,50,1179500,40
2025-05-21,39,61,62,554400,38
2025-05-22,40,69,45,573750,40
2025-05-23,42,119,69,1798868,42
2025-05-24,53,90,50,1446217,49
2025-05-25,33,88,57,1507926,30
2025-05-26,31,77,57,1190896,31
2025-05-27,34,60,40,736180,34
2025-05-28,28,75,39,673660,28
2025-05-29,37,54,40,716290,35
2025-05-30,24,96,41,1435770,24
2025-05-31,27,57,53,1192540,27
2025-06-01,36,86,61,1230430,33
2025-06-02,33,84,55,934240,30
2025-06-03,32,50,39,707640,31
2025-06-04,15,23,22,141380,15
2025-06-05,25,79,57,835500,25
2025-06-06,15,64,42,934620,15
2025-06-07,33,115,53,1829090,33
2025-06-08,19,67,44,870880,19
2025-06-09,22,55,38,614390,21
2025-06-10,24,113,63,1280140,24
2025-06-11,23,37,26,165690,22
2025-06-12,34,93,64,852570,34
2025-06-13,18,51,41,746850,18
2025-06-14,21,59,25,1210810,21
2025-06-15,18,69,42,831064,18
2025-06-16,14,63,33,765560,13
2025-06-17,9,11,10,147420,9
2025-06-18,18,74,45,655600,18
2025-06-19,43,101,71,954810,43
2025-06-20,19,64,37,1132650,19
2025-06-21,20,40,20,903190,20
2025-06-22,9,171,84,2584130,9
2025-06-23,10,64,30,683520,10
2025-06-24,11,16,33,149780,11
2025-06-25,7,7,7,115570,7
2025-06-26,16,65,56,715670,14
2025-06-27,31,51,38,526500,30
2025-06-28,23,84,40,1033940,23
2025-06-29,6,35,28,416190,6
2025-06-30,5,78,39,829510,5
2025-07-01,13,12,12,77000,11
2025-07-02,7,61,27,885700,7
2025-07-03,5,39,30,343380,5
2025-07-04,4,8,4,167250,4
2025-07-05,13,32,14,510010,13
2025-07-06,8,9,8,169840,8
2025-07-07,6,6,6,46640,6
2025-07-08,11,11,11,83380,11
2025-07-09,7,21,10,46640,7
2025-07-10,7,7,7,53790,7
2025-07-11,4,7,4,294150,4
2025-07-12,13,39,17,746920,13
2025-07-13,8,9,8,116600,8
2025-07-14,1,2,1,110000,1
2025-07-15,1,2,1,82000,1
2025-07-16,3,4,3,43560,3
2025-07-17,3,4,3,57710,3
2025-07-18,14,20,13,304770,13
2025-07-19,31,80,35,777060,30
2025-07-20,15,42,17,810029,15
2025-07-21,2,6,2,212000,2
2025-07-22,2,4,2,203000,2
