date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-09-08,59,127,65,2059880,56
2024-09-09,46,79,63,1244350,43
2024-09-10,36,72,49,703870,36
2024-09-11,37,62,38,517920,33
2024-09-12,58,99,72,1199830,57
2024-09-13,66,138,83,2115881,53
2024-09-14,116,229,104,3474821,95
2024-09-15,86,246,113,3581851,85
2024-09-16,46,103,66,1368330,43
2024-09-17,62,125,87,1208944,45
2024-09-18,43,90,61,839754,39
2024-09-19,43,84,54,1090011,38
2024-09-20,69,167,105,2521447,66
2024-09-21,69,161,98,2768103,66
2024-09-22,62,164,67,2475460,63
2024-09-23,38,72,44,1145985,33
2024-09-24,44,60,34,427780,29
2024-09-25,54,125,99,1217490,53
2024-09-26,54,154,112,1573340,51
2024-09-27,66,136,91,1957050,61
2024-09-28,63,126,75,1875775,63
2024-09-29,37,73,37,1255950,37
2024-09-30,31,46,61,701034,24
2024-10-01,25,80,60,1117814,25
2024-10-02,29,54,34,628664,28
2024-10-03,23,33,22,599724,19
2024-10-04,56,136,66,1725274,54
2024-10-05,35,170,62,2686180,36
2024-10-06,39,113,73,1735500,37
2024-10-07,31,46,32,782970,31
2024-10-08,36,84,51,800430,23
2024-10-09,19,89,40,626498,20
2024-10-10,34,52,33,943690,32
2024-10-11,44,83,48,1444062,41
2024-10-12,55,167,75,2324756,54
2024-10-13,39,157,69,2438506,39
2024-10-14,12,40,40,756800,12
2024-10-15,11,18,12,328560,11
2024-10-16,16,76,53,967720,15
2024-10-17,31,131,61,1969430,28
2024-10-18,39,102,58,1322050,39
2024-10-19,40,106,69,1951400,40
2024-10-20,22,111,50,1540900,23
2024-10-21,26,58,45,1142654,21
2024-10-22,33,119,56,1664909,22
2024-10-23,17,80,34,904284,16
2024-10-24,25,55,40,995984,23
2024-10-25,50,86,53,1200564,44
2024-10-26,67,192,90,3162890,67
2024-10-27,35,98,57,1499840,32
2024-10-28,26,107,58,1714110,26
2024-10-29,21,72,59,976090,21
2024-10-30,19,84,58,993260,19
2024-10-31,27,106,62,1644140,25
2024-11-01,41,91,41,1592590,27
2024-11-02,62,167,83,2863470,61
2024-11-03,34,153,65,2694510,34
2024-11-04,20,88,57,1410860,20
2024-11-05,13,78,39,316030,12
2024-11-06,19,82,52,954400,19
2024-11-07,26,96,65,1372730,25
2024-11-08,30,101,54,1516090,29
2024-11-09,58,176,80,2876450,58
2024-11-10,23,140,53,2148915,24
2024-11-11,24,121,55,1900964,22
2024-11-12,18,78,38,803114,16
2024-11-13,20,89,59,930600,18
2024-11-14,14,89,34,1066990,14
2024-11-15,15,65,26,965700,15
2024-11-16,59,154,76,3373455,42
2024-11-17,31,152,62,2223075,32
2024-11-18,18,112,57,1939420,15
2024-11-19,11,90,53,1213820,11
2024-11-20,12,46,17,730700,12
2024-11-21,20,87,59,1520273,17
2024-11-22,35,109,61,1511683,35
2024-11-23,53,164,67,2397333,54
2024-11-24,21,123,56,1965690,20
2024-11-25,18,109,44,1228530,19
2024-11-26,11,82,35,1199300,11
2024-11-27,4,47,36,641820,4
2024-11-28,15,29,17,568370,14
2024-11-29,10,79,31,2152820,10
2024-11-30,26,118,41,1862400,26
2024-12-01,24,89,33,1419300,11
2024-12-02,19,76,57,1397100,20
2024-12-03,6,44,11,601324,7
2024-12-04,18,16,12,164340,12
2024-12-05,19,15,10,221750,8
2024-12-06,2,14,10,161450,2
