date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-06-07,47,141,69,2672250,46
2025-06-08,38,111,67,1533290,38
2025-06-09,45,82,61,955410,44
2025-06-10,48,109,75,1058300,45
2025-06-11,43,70,54,712720,42
2025-06-12,56,145,97,1453060,55
2025-06-13,31,69,55,1074290,31
2025-06-14,37,81,40,1611980,36
2025-06-15,44,94,59,1355924,33
2025-06-16,43,95,65,1100900,39
2025-06-17,36,51,41,810970,36
2025-06-18,47,109,79,993150,45
2025-06-19,49,112,83,1143630,49
2025-06-20,36,66,57,1225390,36
2025-06-21,42,85,42,1718337,42
2025-06-22,22,194,97,2977330,22
2025-06-23,25,83,45,1025340,25
2025-06-24,40,67,65,943490,40
2025-06-25,22,22,21,258600,21
2025-06-26,38,115,83,1329020,36
2025-06-27,52,129,82,1688680,51
2025-06-28,51,174,88,2753660,51
2025-06-29,18,65,42,1008140,18
2025-06-30,20,110,58,1232100,20
2025-07-01,48,86,,1050140,28
2025-07-02,19,78,43,1019140,19
2025-07-03,26,68,54,646160,26
2025-07-04,17,34,22,577510,17
2025-07-05,33,69,37,1185880,33
2025-07-06,33,87,58,1169885,29
2025-07-07,20,60,41,413410,20
2025-07-08,30,35,33,368510,28
2025-07-09,17,44,27,277580,17
2025-07-10,15,48,41,519550,15
2025-07-11,18,28,19,511870,16
2025-07-12,18,55,27,1055710,18
2025-07-13,25,66,62,875870,21
2025-07-14,25,36,31,450160,25
2025-07-15,18,40,41,537510,18
2025-07-16,21,29,27,256270,17
2025-07-17,15,59,51,685120,15
2025-07-18,34,88,53,1552410,33
2025-07-19,63,143,60,2044030,55
2025-07-20,35,107,63,1777119,35
2025-07-21,22,52,25,656699,22
2025-07-22,24,32,22,361420,22
2025-07-23,33,46,32,737971,31
2025-07-24,36,51,61,635570,32
2025-07-25,37,94,41,1387330,37
2025-07-26,41,94,44,1559580,40
2025-07-27,32,83,42,1068210,24
2025-07-28,28,66,32,940938,24
2025-07-29,24,40,27,627466,23
2025-07-30,16,29,20,275666,16
2025-07-31,22,53,25,686496,21
2025-08-01,73,180,76,2740595,71
2025-08-02,28,72,31,1195951,27
2025-08-03,15,64,18,781325,15
2025-08-04,12,15,12,307900,12
2025-08-05,16,30,16,496896,16
2025-08-06,13,32,14,197830,13
2025-08-07,16,26,16,387450,16
2025-08-08,32,61,33,800420,32
2025-08-09,48,92,50,1749131,48
2025-08-10,40,80,42,1553971,39
2025-08-11,33,73,34,1163506,32
2025-08-12,31,62,35,1032810,30
2025-08-13,42,87,42,1457874,40
2025-08-14,30,72,29,1220914,27
2025-08-15,26,68,29,1240910,26
2025-08-16,30,75,32,1067130,30
2025-08-17,20,51,21,809220,20
2025-08-18,12,23,12,502900,12
2025-08-19,16,26,15,220150,15
2025-08-20,21,38,21,480460,20
2025-08-21,8,21,10,344300,8
2025-08-22,9,12,9,188650,9
2025-08-23,47,72,47,507400,47
2025-08-24,9,13,9,158220,9
2025-08-25,8,17,8,140476,8
2025-08-26,7,12,7,81360,7
2025-08-27,7,15,7,145600,7
2025-08-28,11,17,11,139500,11
2025-08-29,8,13,8,88250,8
2025-08-30,20,56,21,554210,20
2025-08-31,11,20,11,175260,11
2025-09-01,15,22,15,237500,15
2025-09-02,14,20,14,160530,14
2025-09-03,15,35,18,159760,15
2025-09-04,2,17,5,103400,2
2025-09-05,2,5,2,272900,2
