date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-01-14,61,106,78,1207110,56
2026-01-15,56,109,86,1227086,56
2026-01-16,56,162,112,1849609,55
2026-01-17,45,116,75,2058320,44
2026-01-18,30,48,32,898960,30
2026-01-19,60,63,53,811571,45
2026-01-20,48,86,66,1060140,47
2026-01-21,38,54,45,674620,34
2026-01-22,34,63,47,1082280,34
2026-01-23,41,132,85,2142092,41
2026-01-24,48,139,67,3386620,47
2026-01-25,30,69,54,1465630,30
2026-01-26,62,62,45,879018,41
2026-01-27,30,133,95,2000020,30
2026-01-28,31,47,39,1003180,31
2026-01-29,36,118,70,1894130,27
2026-01-30,49,134,83,2111300,47
2026-01-31,50,91,60,1719670,50
2026-02-01,25,93,65,1726250,25
2026-02-02,14,28,18,421974,11
2026-02-03,14,62,51,923964,12
2026-02-04,14,58,25,704714,14
2026-02-05,11,23,13,795024,11
2026-02-06,15,40,35,671210,15
2026-02-07,40,145,65,3189405,40
2026-02-08,20,33,38,560310,18
2026-02-09,12,51,29,1018920,12
2026-02-10,20,80,56,1560400,20
2026-02-11,24,34,21,643150,21
2026-02-12,26,42,29,885020,24
2026-02-13,28,60,51,692585,28
2026-02-14,46,169,77,2871230,46
2026-02-15,19,68,28,1444250,19
2026-02-16,29,43,25,750300,24
2026-02-17,20,48,41,873620,20
2026-02-18,34,80,58,1642715,33
2026-02-19,18,62,55,1063450,16
2026-02-20,40,120,79,1749180,39
2026-02-21,34,80,56,2172417,32
2026-02-22,33,93,54,2323805,33
2026-02-23,21,86,64,2053580,16
2026-02-24,19,44,38,472980,15
2026-02-25,29,78,79,1608320,26
2026-02-26,36,55,52,290460,36
2026-02-27,19,88,60,1258710,16
2026-02-28,18,65,61,1560780,18
2026-03-01,23,38,20,701610,18
2026-03-02,49,182,111,2933890,46
2026-03-03,98,68,45,925090,22
2026-03-04,13,26,24,265210,11
2026-03-05,20,53,46,779100,20
2026-03-06,29,66,38,1049170,29
2026-03-07,54,116,65,2258550,54
2026-03-08,26,103,55,1843620,26
2026-03-09,30,34,26,596250,19
2026-03-10,31,48,37,806900,25
2026-03-11,21,58,44,675757,21
2026-03-12,53,55,37,689040,26
2026-03-13,33,80,43,1747126,31
2026-03-14,29,100,47,2017601,29
2026-03-15,31,82,40,1527102,31
2026-03-16,30,52,30,563010,23
2026-03-17,21,90,68,1220090,21
2026-03-18,15,39,26,630830,15
2026-03-19,27,70,56,1458800,26
2026-03-20,68,131,79,2225742,68
2026-03-21,40,101,50,1811695,36
2026-03-22,44,61,55,821320,21
2026-03-23,31,76,70,1043780,25
2026-03-24,23,55,44,587610,19
2026-03-25,23,59,41,656273,21
2026-03-26,39,73,50,869065,27
2026-03-27,64,102,64,857735,51
2026-03-28,31,102,65,1576340,31
2026-03-29,28,67,37,950010,28
2026-03-30,20,42,29,705770,19
2026-03-31,14,33,24,425700,14
2026-04-01,91,49,38,627010,32
2026-04-02,16,31,23,338790,16
2026-04-03,22,37,24,457450,17
2026-04-04,11,44,25,444360,11
2026-04-05,23,56,35,704550,14
2026-04-06,13,33,20,418110,11
2026-04-07,47,91,57,1304500,47
2026-04-08,17,67,50,840663,15
2026-04-09,8,27,17,526393,8
2026-04-10,9,37,19,218668,9
2026-04-11,10,26,15,536070,10
2026-04-12,19,72,55,662170,11
2026-04-13,1,40,23,537900,1
2026-04-14,8,50,36,768405,5
