date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-11-21,57,172,112,2748223,55
2024-11-22,73,186,117,2782543,73
2024-11-23,83,230,132,4205392,83
2024-11-24,54,189,100,3224300,46
2024-11-25,59,161,108,2503360,57
2024-11-26,77,169,101,2721860,72
2024-11-27,38,105,72,1305150,35
2024-11-28,75,142,102,1889910,73
2024-11-29,59,186,105,3870750,59
2024-11-30,64,171,85,3448593,64
2024-12-01,57,114,52,1860460,43
2024-12-02,37,108,76,2150370,35
2024-12-03,31,91,54,1278328,31
2024-12-04,53,156,84,2085000,46
2024-12-05,64,120,77,1739510,50
2024-12-06,46,142,90,2241010,46
2024-12-07,50,191,112,3333340,50
2024-12-08,56,123,77,2383880,49
2024-12-09,40,123,83,1334090,38
2024-12-10,36,74,60,1081830,33
2024-12-11,38,87,59,739780,38
2024-12-12,49,87,74,1478680,47
2024-12-13,59,120,74,1642000,55
2024-12-14,64,179,108,3615000,64
2024-12-15,51,143,65,2558860,40
2024-12-16,34,38,35,466670,19
2024-12-17,27,45,32,714630,27
2024-12-18,32,44,37,492410,31
2024-12-19,24,61,45,865870,23
2024-12-20,72,167,88,2083400,70
2024-12-21,43,104,49,2110900,43
2024-12-22,40,78,49,1309890,29
2024-12-23,49,78,58,998304,43
2024-12-24,40,70,50,846030,39
2024-12-25,37,61,47,690240,33
2024-12-26,20,45,37,557130,20
2024-12-27,47,104,58,1483490,42
2024-12-28,42,107,61,2300920,37
2024-12-29,40,123,45,2907988,40
2024-12-30,31,93,34,2461270,29
2024-12-31,45,125,83,3061170,43
2025-01-01,51,144,57,3763610,34
2025-01-02,35,100,39,2628810,31
2025-01-03,24,87,49,2281250,22
2025-01-04,10,56,29,1115080,9
2025-01-05,35,23,12,354020,11
2025-01-06,18,23,20,254520,14
2025-01-07,27,26,35,275270,10
2025-01-08,18,33,22,382080,14
2025-01-09,18,65,52,898630,17
2025-01-10,14,59,24,1025770,13
2025-01-11,28,63,35,1166410,27
2025-01-12,18,82,30,1501890,18
2025-01-13,16,35,19,633420,15
2025-01-14,15,35,20,456770,14
2025-01-15,11,77,41,288580,10
2025-01-16,19,8,7,134930,4
2025-01-17,18,97,69,1361900,17
2025-01-18,39,123,81,1945800,38
2025-01-19,52,35,21,659460,19
2025-01-20,14,53,41,819960,13
2025-01-21,6,39,19,545860,5
2025-01-22,3,39,20,522760,3
2025-01-23,10,42,47,473360,10
2025-01-24,15,40,20,587638,15
2025-01-25,27,93,43,1728700,25
2025-01-26,31,63,33,1008180,22
2025-01-27,10,39,32,597480,10
2025-01-28,1,4,4,31280,1
2025-01-29,10,40,19,538160,10
2025-01-30,17,58,49,812960,15
2025-01-31,7,22,12,317070,7
2025-02-01,29,60,22,1186800,15
2025-02-02,11,19,27,344320,11
2025-02-03,7,58,59,755520,7
2025-02-04,5,9,6,128120,4
2025-02-05,4,12,6,189900,4
2025-02-06,3,4,4,87160,3
2025-02-07,5,12,6,154040,5
2025-02-08,11,43,20,490630,11
2025-02-09,6,9,6,162980,5
2025-02-10,7,27,25,492680,5
2025-02-11,2,15,26,182200,2
2025-02-12,4,9,28,84740,4
2025-02-13,3,4,4,60460,3
2025-02-14,4,8,4,120300,4
2025-02-15,13,32,14,661910,13
2025-02-16,3,7,3,0,3
2025-02-17,1,2,1,102400,1
2025-02-18,2,5,2,84150,2
