date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-02-14,44,82,58,1196070,44
2025-02-15,60,151,72,2940850,60
2025-02-16,62,134,81,2329230,40
2025-02-17,45,108,76,1503350,45
2025-02-18,31,59,43,939130,30
2025-02-19,37,55,46,496560,36
2025-02-20,48,159,108,2252590,46
2025-02-21,48,105,85,1275140,45
2025-02-22,43,136,67,3353130,42
2025-02-23,48,131,80,3007775,48
2025-02-24,45,115,77,1779180,39
2025-02-25,36,124,98,2028250,34
2025-02-26,31,62,63,588754,30
2025-02-27,31,51,54,705900,28
2025-02-28,29,105,72,1718890,27
2025-03-01,87,81,48,1735600,42
2025-03-02,51,137,104,1305800,51
2025-03-03,32,42,30,467010,26
2025-03-04,30,54,36,679440,30
2025-03-05,35,72,57,794130,35
2025-03-06,34,83,59,1140230,32
2025-03-07,29,101,57,1489380,28
2025-03-08,32,72,40,1982030,32
2025-03-09,29,102,55,1741020,29
2025-03-10,50,84,63,1199450,37
2025-03-11,38,83,56,1218360,31
2025-03-12,32,74,42,993024,30
2025-03-13,31,67,40,1163220,29
2025-03-14,48,131,88,1613000,47
2025-03-15,41,102,47,1941800,41
2025-03-16,48,81,57,1533660,32
2025-03-17,41,72,59,1199703,34
2025-03-18,21,45,33,682203,20
2025-03-19,20,42,27,853301,19
2025-03-20,38,110,59,1775921,37
2025-03-21,36,101,56,1429210,36
2025-03-22,40,90,44,1815620,39
2025-03-23,28,69,52,940110,27
2025-03-24,26,60,51,795770,24
2025-03-25,29,56,36,680530,28
2025-03-26,27,107,53,1390030,27
2025-03-27,47,79,65,700370,46
2025-03-28,27,67,47,613548,27
2025-03-29,39,116,62,1929030,39
2025-03-30,50,81,52,889310,50
2025-03-31,20,38,38,676394,19
2025-04-01,22,32,13,369800,8
2025-04-02,10,40,46,569100,9
2025-04-03,6,19,24,249460,6
2025-04-04,19,53,38,302900,19
2025-04-05,19,51,38,932350,19
2025-04-06,10,26,30,431200,10
2025-04-07,18,31,31,375460,13
2025-04-08,11,30,17,441450,11
2025-04-09,9,28,16,494100,9
2025-04-10,7,13,11,174640,7
2025-04-11,14,36,18,602000,14
2025-04-12,52,122,75,2001600,52
2025-04-13,52,112,84,1658900,52
2025-04-14,5,7,6,257000,5
2025-04-15,12,84,41,1070150,11
2025-04-16,19,52,28,587160,8
2025-04-17,6,9,7,115340,6
2025-04-18,9,44,20,682550,9
2025-04-19,56,89,60,1142320,54
2025-04-20,15,41,39,532100,15
2025-04-21,11,19,10,327300,9
2025-04-22,6,24,11,498620,6
2025-04-23,6,33,26,553960,6
2025-04-24,13,23,35,265060,12
2025-04-25,4,36,21,473700,4
2025-04-26,24,48,26,925340,23
2025-04-27,20,30,22,720810,20
2025-04-28,18,61,35,1356520,18
2025-04-29,13,20,13,351300,13
2025-04-30,9,14,9,136180,9
2025-05-01,11,17,11,428300,11
2025-05-02,15,17,15,238360,15
2025-05-03,37,84,35,1860957,34
2025-05-04,30,84,33,1745256,30
2025-05-05,11,32,13,918350,11
2025-05-06,2,3,2,32780,2
2025-05-07,2,3,2,39380,2
2025-05-08,7,7,3,157180,3
2025-05-09,6,8,7,66100,6
2025-05-10,18,42,20,401960,17
2025-05-11,2,11,4,84830,2
2025-05-12,4,20,7,69840,3
2025-05-13,3,19,7,56760,3
2025-05-14,2,7,2,112000,2
2025-05-15,3,6,3,219250,3
