date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-08-31,62,120,73,1715840,52
2025-09-01,86,128,95,1430096,61
2025-09-02,64,104,82,1091906,56
2025-09-03,54,132,92,1323213,49
2025-09-04,60,136,96,1285588,56
2025-09-05,37,71,43,958280,34
2025-09-06,106,257,119,3467650,100
2025-09-07,47,111,65,1683770,43
2025-09-08,62,110,80,1301790,47
2025-09-09,60,88,68,1416280,56
2025-09-10,46,122,79,1437680,43
2025-09-11,64,139,94,1742438,57
2025-09-12,50,89,57,1366943,46
2025-09-13,94,187,103,3079313,86
2025-09-14,47,140,77,2264028,43
2025-09-15,30,59,42,716610,27
2025-09-16,63,101,79,904680,57
2025-09-17,52,115,87,1356970,47
2025-09-18,39,96,67,923170,38
2025-09-19,46,116,70,1411655,45
2025-09-20,61,136,88,1953870,59
2025-09-21,46,91,61,1534190,45
2025-09-22,36,69,56,697780,31
2025-09-23,45,73,51,1051571,39
2025-09-24,59,142,103,1314292,57
2025-09-25,60,153,107,1538572,58
2025-09-26,53,108,93,1388940,48
2025-09-27,60,122,91,2030010,59
2025-09-28,24,94,66,1311950,24
2025-09-29,49,163,114,1496421,49
2025-09-30,38,66,50,695730,26
2025-10-01,24,70,53,307540,24
2025-10-02,41,113,72,1185900,41
2025-10-03,46,79,51,1035480,34
2025-10-04,23,141,84,2437410,23
2025-10-05,30,63,60,660480,29
2025-10-06,36,60,75,1090770,30
2025-10-07,31,90,62,1339280,28
2025-10-08,25,53,49,544390,25
2025-10-09,18,28,20,353960,16
2025-10-10,29,49,53,399920,29
2025-10-11,54,115,75,2294068,50
2025-10-12,38,145,95,2848001,38
2025-10-13,16,68,75,962333,16
2025-10-14,10,26,29,378250,10
2025-10-15,14,55,47,1008510,14
2025-10-16,29,85,44,1194760,26
2025-10-17,70,149,91,1531870,58
2025-10-18,62,133,108,2219530,61
2025-10-19,21,94,77,1531624,21
2025-10-20,19,60,30,870000,18
2025-10-21,19,75,54,1315620,18
2025-10-22,14,90,69,1491270,14
2025-10-23,13,81,53,1077430,12
2025-10-24,45,99,59,1198050,44
2025-10-25,56,132,83,1666580,56
2025-10-26,20,56,45,959480,20
2025-10-27,16,72,47,1060820,16
2025-10-28,15,74,48,1025480,13
2025-10-29,12,37,18,391200,11
2025-10-30,15,79,73,1396060,15
2025-10-31,48,103,60,1366540,45
2025-11-01,43,97,47,1589040,38
2025-11-02,42,92,41,1774115,32
2025-11-03,11,30,17,726740,11
2025-11-04,4,32,15,612580,4
2025-11-05,34,40,30,134543,29
2025-11-06,32,91,67,956233,32
2025-11-07,24,50,43,801478,24
2025-11-08,29,174,83,2219323,29
2025-11-09,17,66,32,943803,17
2025-11-10,37,108,67,1136133,37
2025-11-11,46,90,61,988200,45
2025-11-12,44,67,52,862500,40
2025-11-13,16,86,57,1356140,13
2025-11-14,42,123,56,1126300,42
2025-11-15,61,191,105,1764850,61
2025-11-16,23,70,38,1057010,23
2025-11-17,18,18,11,315150,10
2025-11-18,12,77,39,368390,11
2025-11-19,28,57,35,488400,28
2025-11-20,34,75,76,938550,34
2025-11-21,38,58,37,948466,36
2025-11-22,41,149,60,2790112,38
2025-11-23,32,93,60,2329466,30
2025-11-24,25,41,28,593860,24
2025-11-25,17,53,30,589360,17
2025-11-26,12,57,33,239360,12
2025-11-27,18,27,36,485350,17
2025-11-28,16,129,49,1231710,15
2025-11-29,11,34,13,732400,10
